일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20201221,+284000,2,+1500,+0.53,473545,31831,27406,--4425,+22388,112619,96769,--15850,+79061,KRX
20201218,-282500,5,-2500,-0.88,487305,71286,44473,--26813,--12087,252100,157189,--94911,--42768,KRX
20201217,-285000,5,-500,-0.18,522344,58116,43390,--14726,--12178,204670,152527,--52143,--43048,KRX
20201216,+285500,2,+2500,+0.88,381896,40406,37858,--2548,+10657,141852,132757,--9095,+37545,KRX
20201215,-283000,5,-3000,-1.05,491995,56370,43165,--13205,--4598,198512,151872,--46640,--16226,KRX
20201214,-286000,5,-4000,-1.38,555272,47818,39211,--8607,--22945,166194,135780,--30414,--79774,KRX
20201211,+290000,2,+4000,+1.40,503588,30737,45075,+14338,+6132,106137,155497,+49360,+20953,KRX
20201210,-286000,5,-2000,-0.69,959427,111247,119453,+8206,+5923,388146,416553,+28407,+20613,KRX
20201209,+288000,2,+3000,+1.05,533304,47378,49661,+2283,+20146,165366,173160,+7794,+69996,KRX
20201208,-285000,5,-4500,-1.55,566981,46350,28487,--17863,+29722,161577,99375,--62202,+101336,KRX
20201207,-289500,5,-4500,-1.53,821860,90817,43232,--47585,--53398,311655,148117,--163538,--183085,KRX
20201204,+294000,2,+7000,+2.44,1174932,70149,75962,+5813,--15895,239627,259174,+19547,--56317,KRX
20201203,+287000,2,+3500,+1.23,740985,64447,86155,+21708,+32371,225517,301381,+75864,+113663,KRX
20201202,-283500,5,-2000,-0.70,601596,47795,37132,--10663,--37880,168811,131012,--37799,--133605,KRX
20201201,+285500,2,+8000,+2.88,709278,33165,60382,+27217,+137018,116792,212598,+95806,+489459,KRX
20201130,-277500,5,-7000,-2.46,1176272,216982,107181,--109801,--89054,778542,384889,--393653,--320668,KRX
20201127,-284500,5,-1000,-0.35,417510,40003,19256,--20747,--52816,140541,67556,--72985,--185974,KRX
20201126,+285500,2,+7000,+2.51,797094,50422,82491,+32069,+75353,177916,290905,+112989,+267286,KRX
20201125,-278500,5,-4000,-1.42,909937,98790,55506,--43284,--38502,351310,197013,--154297,--137144,KRX
20201124,+282500,2,+1000,+0.36,809745,55753,50971,--4782,--6039,197172,180019,--17153,--21534,KRX
20201123,+281500,2,+500,+0.18,565213,32564,33821,+1257,+11895,115809,120190,+4381,+42464,KRX
20201120,+281000,2,+500,+0.18,439077,36629,25991,--10638,--1431,130553,92470,--38083,--5013,KRX
20201119,-280500,5,-500,-0.18,520114,34761,25554,--9207,--13500,123781,90711,--33070,--48355,KRX
20201118,+281000,2,+6000,+2.18,912899,54332,58625,+4293,+7732,193667,208952,+15285,+27733,KRX
20201117,-275000,5,-3000,-1.08,816320,53376,49937,--3439,+10157,193672,181224,--12448,+36353,KRX
20201116,-278000,5,-3000,-1.07,887878,61213,47617,--13596,--14650,219612,170811,--48801,--52480,KRX
20201113,+281000,2,+2000,+0.72,710865,38521,39575,+1054,+19579,137557,141236,+3679,+69922,KRX
20201112,-279000,5,-1000,-0.36,1016673,73016,54491,--18525,+30930,260136,193893,--66243,+110107,KRX
20201111,-280000,5,-3000,-1.06,1183499,89237,39782,--49455,+3572,318176,141826,--176350,+10526,KRX
20201110,-283000,5,-15000,-5.03,1728995,115209,62182,--53027,--36530,405258,218382,--186876,--131726,KRX
20201109,-298000,5,-3000,-1.00,678531,46699,30202,--16497,+4418,155849,100699,--55150,+14342,KRX
20201106,+301000,2,+2000,+0.67,968971,69971,49056,--20915,--1873,231650,162158,--69492,--3904,KRX
20201105,+299000,2,+500,+0.17,1082388,70514,51472,--19042,--119312,238845,173257,--65588,--406522,KRX
20201104,+298500,2,+15500,+5.48,1623712,33537,133807,+100270,+105796,115992,456926,+340934,+360340,KRX
20201103,-283000,5,-2500,-0.88,1066923,40546,35020,--5526,--2394,143347,123941,--19406,--8293,KRX
20201102,-285500,5,-4500,-1.55,503831,39683,36551,--3132,+52495,138212,127099,--11113,+178741,KRX
20201030,-290000,5,-8500,-2.85,939833,115956,60329,--55627,--35259,395933,206079,--189854,--121286,KRX
20201029,298500,3,0,0.00,785050,47503,27135,--20368,--19633,159480,90912,--68568,--66139,KRX
20201028,+298500,2,+15000,+5.29,698195,35615,34880,--735,--8323,121651,119222,--2429,--28928,KRX
20201027,+283500,2,+2000,+0.71,2071432,28576,36164,+7588,+22635,100454,126953,+26499,+79882,KRX
20201026,-281500,5,-5000,-1.75,349163,28771,13724,--15047,--5149,101671,48288,--53383,--18937,KRX
20201023,-286500,5,-6500,-2.22,451654,29173,19275,--9898,--11165,101166,66720,--34446,--38635,KRX
20201022,-293000,5,-4500,-1.51,416425,33102,34369,+1267,+10837,112728,116917,+4189,+36593,KRX
20201021,+297500,2,+7500,+2.59,640501,54439,44869,--9570,--44431,183729,151325,--32404,--154519,KRX
20201020,+290000,2,+4000,+1.40,535870,26682,61543,+34861,+50614,93196,215311,+122115,+176522,KRX
20201019,-286000,5,-7500,-2.56,434420,48903,33150,--15753,--24573,168333,113926,--54407,--84268,KRX
20201016,+293500,2,+1000,+0.34,446832,44791,53611,+8820,+17611,152411,182272,+29861,+59414,KRX
20201015,-292500,5,-6000,-2.01,624097,49674,40883,--8791,--52028,168781,139228,--29553,--174145,KRX
20201014,+298500,2,+3500,+1.19,759464,39290,82527,+43237,+7125,131663,276255,+144592,+22279,KRX
20201013,+295000,2,+3000,+1.03,636487,27133,63245,+36112,+28130,92060,214373,+122313,+95364,KRX
20201012,-292000,5,-9000,-2.99,914860,37537,45519,+7982,+20263,126610,153559,+26949,+67424,KRX
20201008,-301000,5,-4000,-1.31,756735,78468,66187,--12281,--43074,259613,219138,--40475,--142296,KRX
20201007,305000,3,0,0.00,534644,18715,49508,+30793,+23647,61782,163603,+101821,+79798,KRX
20201006,+305000,2,+6500,+2.18,868540,65058,72204,+7146,+33265,216441,238464,+22023,+111213,KRX
20201005,+298500,2,+2000,+0.67,906516,91688,65569,--26119,--12467,311069,221879,--89190,--43572,KRX
20200929,-296500,5,-2000,-0.67,765489,53682,40030,--13652,+15476,180607,134989,--45618,+51942,KRX
20200928,+298500,2,+3500,+1.19,724465,61538,32410,--29128,--10285,205913,108353,--97560,--33479,KRX
20200925,+295000,2,+1000,+0.34,648182,72445,53602,--18843,--359,246707,182626,--64081,--1262,KRX
20200924,-294000,5,-2500,-0.84,848971,85887,67403,--18484,--34,294620,231801,--62819,--250,KRX
20200923,+296500,2,+12000,+4.22,984136,59382,40932,--18450,--40580,202774,140205,--62569,--139889,KRX
20200922,-284500,5,-7500,-2.57,864846,35614,57744,+22130,+13766,124475,201795,+77320,+49389,KRX
20200921,-292000,5,-6000,-2.01,656024,39219,47583,+8364,+18298,132139,160070,+27931,+61286,KRX
20200918,-298000,5,-2500,-0.83,750488,75498,65564,--9934,+12630,252946,219591,--33355,+41707,KRX
20200917,-300500,5,-6500,-2.12,823516,51080,28516,--22564,+37747,169758,94696,--75062,+120992,KRX
20200916,-307000,5,-5000,-1.60,696219,76196,15885,--60311,--60253,247713,51659,--196054,--196213,KRX
20200915,+312000,2,+9000,+2.97,797985,46483,46425,--58,+12105,149960,150119,+159,+40582,KRX
20200914,-303000,5,-3000,-0.98,608816,35114,22951,--12163,+7062,116216,75793,--40423,+22883,KRX
20200911,-306000,5,-1500,-0.49,517023,47828,28603,--19225,+23810,157616,94310,--63306,+76597,KRX
20200910,+307500,2,+3000,+0.99,834946,96893,53858,--43035,--57498,315061,175158,--139903,--187147,KRX
20200909,-304500,5,-6500,-2.09,925825,56373,70836,+14463,+38455,184965,232209,+47244,+124077,KRX
20200908,-311000,5,-3500,-1.11,989171,78540,54548,--23992,+55091,252218,175385,--76833,+172628,KRX
20200907,-314500,5,-14000,-4.26,1308247,108316,29233,--79083,--34433,341695,92234,--249461,--113627,KRX
20200904,-328500,5,-10500,-3.10,1174337,83505,38855,--44650,--34794,254002,118168,--135834,--106592,KRX
20200903,+339000,2,+6500,+1.95,776547,52438,42582,--9856,--15776,156161,126919,--29242,--46768,KRX
20200902,+332500,2,+8000,+2.47,808064,40538,46458,+5920,+7494,122724,140250,+17526,+22480,KRX
20200901,+324500,2,+2000,+0.62,691864,47290,45716,--1574,+130782,145669,140715,--4954,+398593,KRX
20200831,-322500,5,-10500,-3.15,1528978,236270,103914,--132356,--118976,723059,319512,--403547,--363072,KRX
20200828,-333000,5,-4000,-1.19,969408,77000,63620,--13380,--13510,231313,190838,--40475,--40708,KRX
20200827,+337000,2,+3000,+0.90,1232239,74549,74679,+130,+7577,219191,219424,+233,+23037,KRX
20200826,+334000,2,+9000,+2.77,1155853,71691,64244,--7447,--3784,215796,192992,--22804,--10706,KRX
20200825,+325000,2,+5000,+1.56,897649,58763,55100,--3663,--18524,183380,171282,--12098,--58757,KRX
20200824,+320000,2,+7500,+2.40,783392,49930,64791,+14861,+12381,157596,204255,+46659,+38711,KRX
20200821,+312500,2,+7000,+2.29,781961,45883,48363,+2480,+355,147082,155030,+7948,+1988,KRX
20200820,-305500,5,-9500,-3.02,1186809,59846,61971,+2125,+19098,192822,198782,+5960,+60299,KRX
20200819,+315000,2,+7500,+2.44,941038,66901,49928,--16973,--10392,214215,159876,--54339,--32957,KRX
20200818,+307500,2,+2500,+0.82,1494966,78516,71935,--6581,--14003,252354,230972,--21382,--45658,KRX
20200814,-305000,5,-2000,-0.65,608156,29998,37420,+7422,+58912,98490,122766,+24276,+192441,KRX
20200813,+307000,2,+2000,+0.66,1406370,157894,106404,--51490,--44991,514510,346345,--168165,--146871,KRX
20200812,-305000,5,-6500,-2.09,856711,48343,41844,--6499,+12711,158126,136832,--21294,+40379,KRX
20200811,-311500,5,-2000,-0.64,665863,50067,30857,--19210,+11587,160632,98959,--61673,+38282,KRX
20200810,-313500,5,-500,-0.16,968592,66848,36051,--30797,--2724,216314,116359,--99955,--11105,KRX
20200807,-314000,5,-8000,-2.48,1063254,71358,43285,--28073,--23649,225244,136394,--88850,--74744,KRX
20200806,+322000,2,+8500,+2.71,1032045,56274,51850,--4424,--23587,177388,163282,--14106,--75454,KRX
20200805,+313500,2,+2500,+0.80,809939,50140,69303,+19163,+89706,160786,222134,+61348,+287399,KRX
20200804,-311000,5,-3500,-1.11,1330818,103888,33345,--70543,--71285,332704,106653,--226051,--228171,KRX
20200803,+314500,2,+13500,+4.49,1341104,65630,66372,+742,--51,212792,214912,+2120,--193,KRX
20200731,+301000,2,+7000,+2.38,1567503,81597,82390,+793,+20781,271963,274276,+2313,+70814,KRX
20200730,+294000,2,+2000,+0.68,1150474,65296,45308,--19988,--11182,222661,154160,--68501,--38475,KRX
20200729,+292000,2,+4000,+1.39,964066,54315,45509,--8806,--29415,187958,157932,--30026,--101332,KRX
20200728,+288000,2,+3500,+1.23,978238,54117,74726,+20609,+26544,187809,259115,+71306,+92317,KRX
20200727,+284500,2,+3500,+1.25,691075,33426,27491,--5935,+13477,117901,96890,--21011,+47280,KRX
20200724,-281000,5,-3000,-1.06,1233584,59677,40265,--19412,--41066,210570,142279,--68291,--145732,KRX
20200723,+284000,2,+14000,+5.19,1396607,54507,76161,+21654,+17937,193593,271034,+77441,+63733,KRX
20200722,270000,3,0,0.00,905784,35225,38942,+3717,--17025,131767,145475,+13708,--62410,KRX
20200721,+270000,2,+7000,+2.66,1179638,42667,63409,+20742,+55984,157797,233915,+76118,+209421,KRX
20200720,-263000,5,-13000,-4.71,1556415,93803,58561,--35242,--65456,353771,220468,--133303,--243306,KRX
20200717,+276000,2,+3000,+1.10,926932,23165,53379,+30214,+33209,84187,194190,+110003,+120439,KRX
20200716,-273000,5,-13500,-4.71,1338814,64490,61495,--2995,--13877,233376,222940,--10436,--48621,KRX
20200715,-286500,5,-500,-0.17,1276196,64451,75333,+10882,+72876,224706,262891,+38185,+253742,KRX
20200714,-287000,5,-10000,-3.37,1360849,92209,30215,--61994,--19063,320660,105103,--215557,--70492,KRX
20200713,-297000,5,-2000,-0.67,1254800,81640,38709,--42931,+21781,275741,130676,--145065,+72958,KRX
20200710,+299000,2,+11500,+4.00,2120904,121547,56835,--64712,--30679,407147,189124,--218023,--99851,KRX
20200709,+287500,2,+5000,+1.77,2006662,106373,72340,--34033,--53790,368675,250503,--118172,--188042,KRX
20200708,+282500,2,+3000,+1.07,1353345,60915,80672,+19757,+3136,217778,287648,+69870,+11395,KRX
20200707,-279500,5,-2000,-0.71,1365047,69766,86387,+16621,+22929,246466,304941,+58475,+80637,KRX
20200706,+281500,2,+4000,+1.44,1211636,87033,80725,--6308,--3251,307262,285100,--22162,--11132,KRX
20200703,+277500,2,+500,+0.18,971940,29852,26795,--3057,--10492,107461,96431,--11030,--38152,KRX
20200702,+277000,2,+8000,+2.97,1015829,44764,52199,+7435,+19316,162511,189633,+27122,+71134,KRX
20200701,+269000,2,+2000,+0.75,655711,37043,25162,--11881,--9860,136974,92962,--44012,--36042,KRX
20200630,+267000,2,+3000,+1.14,862860,61860,59839,--2021,--18507,231696,223726,--7970,--70099,KRX
20200629,-264000,5,-5000,-1.86,814814,32345,48831,+16486,+10987,121614,183743,+62129,+41458,KRX
20200626,-269000,5,-500,-0.19,937593,49823,55322,+5499,+82697,184759,205430,+20671,+303995,KRX
20200625,-269500,5,-9500,-3.41,1196267,112525,35327,--77198,--50584,413313,129989,--283324,--186381,KRX
20200624,+279000,2,+3000,+1.09,995065,70969,44355,--26614,--28331,256951,160008,--96943,--102976,KRX
20200623,+276000,2,+6000,+2.22,2104075,142959,144676,+1717,--22982,512087,518120,+6033,--88637,KRX
20200622,+270000,2,+20500,+8.22,1841479,74562,99261,+24699,+29526,282444,377114,+94670,+114479,KRX
20200619,+249500,2,+2000,+0.81,919945,78702,73875,--4827,+24899,317558,297749,--19809,+99734,KRX
20200618,-247500,5,-3500,-1.39,744330,57745,28019,--29726,--37862,232049,112506,--119543,--152111,KRX
20200617,+251000,2,+7500,+3.08,1357900,59140,67276,+8136,--9875,237370,269938,+32568,--42097,KRX
20200616,+243500,2,+12000,+5.18,1155474,46742,64753,+18011,+68324,193816,268481,+74665,+287148,KRX
20200615,-231500,5,-10500,-4.34,1311773,88276,37963,--50313,--26515,371964,159481,--212483,--112640,KRX
20200612,+242000,2,+1500,+0.62,1318334,76683,52885,--23798,--35633,322463,222620,--99843,--149219,KRX
20200611,-240500,5,-3500,-1.43,1423978,74781,86616,+11835,+13875,307617,356993,+49376,+57913,KRX
20200610,+244000,2,+6500,+2.74,1431071,70897,68857,--2040,+31053,290679,282142,--8537,+130420,KRX
20200609,-237500,5,-3000,-1.25,934440,62795,29702,--33093,--33217,263652,124695,--138957,--139839,KRX
20200608,+240500,2,+9500,+4.11,1624752,58269,58393,+124,+12745,244521,245403,+882,+56395,KRX
20200605,-231000,5,-1500,-0.65,1061922,58170,45549,--12621,--38052,254853,199340,--55513,--165311,KRX
20200604,+232500,2,+7000,+3.10,1052789,63756,89187,+25431,+55706,275418,385216,+109798,+242422,KRX
20200603,-225500,5,-8500,-3.63,1476614,82009,51734,--30275,--9456,360274,227650,--132624,--43414,KRX
20200602,-234000,5,-3000,-1.27,689584,59100,38281,--20819,--26914,252911,163701,--89210,--115570,KRX
20200601,+237000,2,+11000,+4.87,1140644,59463,65558,+6095,+142919,253526,279886,+26360,+624279,KRX
20200529,-226000,5,-14500,-6.03,3114298,487140,350316,--136824,--162113,2138080,1540161,--597919,--709076,KRX
20200528,+240500,2,+12000,+5.25,1625154,66391,91680,+25289,+43818,285037,396194,+111157,+191407,KRX
20200527,-228500,5,-10500,-4.39,1351505,65385,46856,--18529,+30256,284650,204400,--80250,+125453,KRX
20200526,-239000,5,-2000,-0.83,1568016,86529,37744,--48785,--59907,363905,158202,--205703,--252470,KRX
20200525,+241000,2,+10500,+4.56,1015069,35190,46312,+11122,+6693,147950,194717,+46767,+27501,KRX
20200522,+230500,2,+5500,+2.44,1108281,70688,75117,+4429,+22219,308755,328021,+19266,+97623,KRX
20200521,+225000,2,+3000,+1.35,1004395,73058,55268,--17790,--25332,321490,243133,--78357,--112494,KRX
20200520,+222000,2,+8500,+3.98,977544,42533,50075,+7542,--7105,193055,227192,+34137,--35104,KRX
20200519,-213500,5,-1500,-0.70,917603,48133,62780,+14647,+3287,225460,294701,+69241,+16532,KRX
20200518,+215000,2,+2000,+0.94,638906,43358,54718,+11360,+24036,201089,253798,+52709,+111254,KRX
20200515,-213000,5,-6000,-2.74,1050469,68558,55882,--12676,--5479,319933,261388,--58545,--26176,KRX
20200514,+219000,2,+500,+0.23,866427,68559,61362,--7197,+11630,313142,280773,--32369,+54321,KRX
20200513,-218500,5,-1000,-0.46,1014692,77711,58884,--18827,+19753,358140,271450,--86690,+88021,KRX
20200512,+219500,2,+5000,+2.33,1056584,92052,53472,--38580,--13040,417656,242945,--174711,--56646,KRX
20200511,+214500,2,+500,+0.23,599328,58024,32484,--25540,--16233,267941,149876,--118065,--74863,KRX
20200508,-214000,5,-1500,-0.70,732394,41632,32325,--9307,--1222,193233,150031,--43202,--5615,KRX
20200507,+215500,2,+3500,+1.65,984024,60833,52748,--8085,--10947,283121,245534,--37587,--51235,KRX
20200506,+212000,2,+13000,+6.53,992225,50740,53602,+2862,+53,244903,258551,+13648,--319,KRX
20200504,+199000,2,+1500,+0.76,1104027,65625,68434,+2809,--18718,331078,345045,+13967,--94272,KRX
20200429,-197500,5,-500,-0.25,676743,34549,56076,+21527,+14185,174495,282734,+108239,+70967,KRX
20200428,+198000,2,+500,+0.25,433549,23402,30744,+7342,+3208,118974,156246,+37272,+16968,KRX
20200427,+197500,2,+5000,+2.60,927347,39151,43285,+4134,--1957,198596,218900,+20304,--11407,KRX
20200424,+192500,2,+2500,+1.32,928695,38577,44668,+6091,--12720,200009,231720,+31711,--66555,KRX
20200423,+190000,2,+8000,+4.40,1521478,40828,59639,+18811,+15112,214439,312705,+98266,+78126,KRX
20200422,+182000,2,+3500,+1.96,611589,41508,45207,+3699,--13934,233369,253509,+20140,--79103,KRX
20200421,-178500,5,-1500,-0.83,759150,41697,59330,+17633,+32152,233760,333003,+99243,+179802,KRX
20200420,+180000,2,+1000,+0.56,663723,46200,31681,--14519,--11997,255998,175439,--80559,--67170,KRX
20200417,+179000,2,+8500,+4.99,900031,37729,35207,--2522,+21991,211753,198364,--13389,+130399,KRX
20200416,+170500,2,+2000,+1.19,841066,67567,43054,--24513,--18203,396085,252297,--143788,--106433,KRX
20200414,+168500,2,+2500,+1.51,520725,30392,24082,--6310,--2573,180173,142818,--37355,--14890,KRX
20200413,-166000,5,-500,-0.30,413768,26216,22479,--3737,+10955,157961,135496,--22465,+66516,KRX
20200410,-166500,5,-1000,-0.60,483720,33672,18980,--14692,+3308,203699,114718,--88981,+18760,KRX
20200409,+167500,2,+1000,+0.60,682921,47324,29324,--18000,--16221,283165,175424,--107741,--97188,KRX
20200408,-166500,5,-3000,-1.77,588577,33234,31455,--1779,+5381,198215,187662,--10553,+30663,KRX
20200407,-169500,5,-3500,-2.02,873091,39982,32822,--7160,--3146,234974,193758,--41216,--18168,KRX
20200406,+173000,2,+1000,+0.58,655547,29031,25017,--4014,+19932,167840,144792,--23048,+117728,KRX
20200403,-172000,5,-1500,-0.86,663454,55563,31617,--23946,--64391,326293,185517,--140776,--377543,KRX
20200402,+173500,2,+10500,+6.44,1086863,41666,82111,+40445,+69631,243537,480304,+236767,+412344,KRX
20200401,-163000,5,-7000,-4.12,720283,57092,27906,--29186,--56472,343319,167742,--175577,--337951,KRX
20200331,+170000,2,+7500,+4.62,858165,53795,81081,+27286,+24706,319375,481749,+162374,+146598,KRX
20200330,-162500,5,-1500,-0.91,630830,46408,48988,+2580,--37207,286450,302226,+15776,--231047,KRX
20200327,+164000,2,+11500,+7.54,1217815,65419,105206,+39787,+33044,405690,652513,+246823,+204595,KRX
20200326,-152500,5,-3500,-2.24,988725,69269,76012,+6743,+16313,451410,493638,+42228,+103014,KRX
20200325,156000,3,0,0.00,1039579,56984,47414,--9570,+4443,364697,303911,--60786,+30273,KRX
20200324,+156000,2,+13000,+9.09,960786,67331,53318,--14013,--6054,438699,347640,--91059,--34704,KRX
20200323,-143000,5,-11000,-7.14,1033851,46602,38643,--7959,+4460,323417,267062,--56355,+24426,KRX
20200320,+154000,2,+10000,+6.94,997895,57488,45069,--12419,--12757,376539,295758,--80781,--80783,KRX
20200319,-144000,5,-2000,-1.37,1154230,75773,76111,+338,+17719,525903,525905,+2,+114291,KRX
20200318,-146000,5,-5000,-3.31,666723,51138,33757,--17381,--8010,337508,223219,--114289,--51537,KRX
20200317,-151000,5,-4000,-2.58,979243,53987,44616,--9371,+17432,359938,297186,--62752,+105147,KRX
20200316,-155000,5,-11000,-6.63,812823,58189,31386,--26803,--10371,365215,197316,--167899,--64556,KRX
20200313,-166000,5,-500,-0.30,1242510,72373,55941,--16432,+17888,458553,355210,--103343,+104656,KRX
20200312,-166500,5,-3500,-2.06,980814,85601,51281,--34320,--35971,517178,309179,--207999,--217296,KRX
20200311,-170000,5,-2000,-1.16,483822,37865,39516,+1651,--10240,222061,231358,+9297,--60258,KRX
20200310,+172000,2,+4000,+2.38,666532,46034,57925,+11891,+32552,268552,338107,+69555,+191139,KRX
20200309,-168000,5,-11500,-6.41,668089,50310,29649,--20661,--35307,296178,174594,--121584,--203417,KRX
20200306,-179500,5,-1500,-0.83,293897,20609,35255,+14646,--1418,115072,196905,+81833,--7412,KRX
20200305,+181000,2,+2500,+1.40,483840,30628,46692,+16064,--8848,170054,259299,+89245,--50549,KRX
20200304,+178500,2,+3500,+2.00,450252,24892,49804,+24912,+30164,139890,279684,+139794,+169499,KRX
20200303,175000,3,0,0.00,544379,47228,41976,--5252,+4384,267627,237922,--29705,+25425,KRX
20200302,+175000,2,+1000,+0.57,659376,59287,49651,--9636,--15931,339142,284012,--55130,--91667,KRX
20200228,-174000,5,-8000,-4.40,830654,66236,72531,+6295,+4043,378252,414789,+36537,+24042,KRX
20200227,-182000,5,-5000,-2.67,535696,33032,35284,+2252,+17764,181121,193616,+12495,+95301,KRX
20200226,-187000,5,-3500,-1.84,494066,58519,43007,--15512,--38194,311842,229036,--82806,--203061,KRX
20200225,+190500,2,+6500,+3.53,704859,36572,59254,+22682,+24432,194156,314411,+120255,+129498,KRX
20200224,-184000,5,-5500,-2.90,567036,57272,55522,--1750,--206,309453,300210,--9243,--1035,KRX
20200221,-189500,5,-500,-0.26,434019,29891,28347,--1544,--111,158184,149976,--8208,--864,KRX
20200220,+190000,2,+500,+0.26,427402,29887,28454,--1433,+6201,157613,150269,--7344,+33163,KRX
20200219,+189500,2,+3000,+1.61,560743,30962,23328,--7634,+2810,164235,123728,--40507,+15598,KRX
20200218,-186500,5,-2000,-1.06,345642,26525,16081,--10444,--12842,142215,86110,--56105,--69167,KRX
20200217,+188500,2,+2000,+1.07,312407,17554,19952,+2398,--13353,93966,107028,+13062,--71672,KRX
20200214,+186500,2,+2000,+1.08,659429,25665,41416,+15751,+6936,138305,223039,+84734,+36882,KRX
20200213,-184500,5,-500,-0.27,555923,42141,50956,+8815,+5606,228682,276534,+47852,+30387,KRX
20200212,+185000,2,+500,+0.27,351892,23050,26259,+3209,+327,125409,142874,+17465,+1909,KRX
20200211,+184500,2,+1000,+0.54,400386,22269,25151,+2882,+3473,120848,136404,+15556,+18988,KRX
20200210,-183500,5,-1500,-0.81,433051,21476,20885,--591,--26808,117552,114120,--3432,--145153,KRX
20200207,+185000,2,+3500,+1.93,728633,42517,68734,+26217,+15387,229846,371567,+141721,+82155,KRX
20200206,181500,3,0,0.00,659850,22161,32991,+10830,+9096,121973,181539,+59566,+49899,KRX
20200205,+181500,2,+1000,+0.55,653809,39868,41602,+1734,--5693,219959,229626,+9667,--31370,KRX
20200204,+180500,2,+3000,+1.69,563463,30565,37992,+7427,--789,171446,212483,+41037,--4980,KRX
20200203,-177500,5,-2000,-1.11,485913,32662,40878,+8216,+13253,183505,229522,+46017,+74062,KRX
20200131,-179500,5,-500,-0.28,537062,51237,46200,--5037,+18896,285415,257370,--28045,+105393,KRX
20200130,180000,3,0,0.00,772160,63225,39292,--23933,--6763,351671,218233,--133438,--38568,KRX
20200129,+180000,2,+1500,+0.84,434897,36615,19445,--17170,--4245,202397,107527,--94870,--22795,KRX
20200128,-178500,5,-4500,-2.46,476253,47927,35002,--12925,--17974,265791,193716,--72075,--99533,KRX
20200123,-183000,5,-3000,-1.61,375929,21248,26297,+5049,--4168,115796,143254,+27458,--21385,KRX
20200122,+186000,2,+4000,+2.20,429852,25722,34939,+9217,--17430,137846,186689,+48843,--95688,KRX
20200121,-182000,5,-5500,-2.93,547678,13378,40025,+26647,+26675,72761,217292,+144531,+144856,KRX
20200120,-187500,5,-3500,-1.83,454733,27679,27651,--28,+9336,147068,146743,--325,+48814,KRX
20200117,-191000,5,-500,-0.26,286019,27598,18234,--9364,--9424,144634,95495,--49139,--49582,KRX
20200116,191500,3,0,0.00,245107,23002,23062,+60,--2708,120312,120755,+443,--14184,KRX
20200115,+191500,2,+1000,+0.52,323778,24602,27370,+2768,--7172,129193,143820,+14627,--37715,KRX
20200114,+190500,2,+2500,+1.33,501286,30113,40053,+9940,+3357,158041,210383,+52342,+17269,KRX
20200113,188000,3,0,0.00,337749,20685,27268,+6583,+4235,110340,145413,+35073,+22658,KRX
20200110,+188000,2,+2000,+1.08,398739,28482,30830,+2348,--15479,152970,165385,+12415,--83649,KRX
20200109,+186000,2,+3000,+1.64,531355,40291,58118,+17827,+7785,217552,313616,+96064,+40595,KRX
20200108,-183000,5,-4000,-2.14,820867,50573,60615,+10042,+1341,278418,333887,+55469,+8321,KRX
20200107,+187000,2,+6500,+3.60,328624,19872,28573,+8701,+4159,107035,154183,+47148,+22017,KRX
20200106,-180500,5,-1000,-0.55,287970,18723,23265,+4542,--7167,104063,129194,+25131,--38923,KRX
20200103,-181500,5,-1000,-0.55,454492,26000,37709,+11709,+12164,142521,206575,+64054,+66341,KRX
20200102,-182500,5,-4000,-2.14,300640,23703,23248,--455,+9231,128729,126442,--2287,+49787,KRX
20191230,+186500,2,+3000,+1.63,376541,31435,21749,--9686,--11204,168157,116083,--52074,--60578,KRX
20191227,+183500,2,+3000,+1.66,323473,23088,24606,+1518,+154,126633,135137,+8504,+956,KRX
20191226,-180500,5,-1500,-0.82,173426,10116,11480,+1364,+8717,55833,63381,+7548,+48000,KRX
20191224,-182000,5,-2000,-1.09,193440,15524,8171,--7353,--5447,85463,45011,--40452,--30080,KRX
20191223,+184000,2,+500,+0.27,250256,17761,15855,--1906,--12549,96700,86328,--10372,--68383,KRX
20191220,+183500,2,+4500,+2.51,560761,45837,56480,+10643,+2245,249946,307957,+58011,+11008,KRX
20191219,+179000,2,+500,+0.28,296857,19779,28177,+8398,+9795,111380,158383,+47003,+55082,KRX
20191218,-178500,5,-2000,-1.11,310567,32524,31127,--1397,--18370,182405,174326,--8079,--102185,KRX
20191217,+180500,2,+1000,+0.56,370752,25378,42351,+16973,+9984,140903,235009,+94106,+54909,KRX
20191216,+179500,2,+4000,+2.28,335819,18986,25975,+6989,+312,106555,145752,+39197,+1369,KRX
20191213,175500,3,0,0.00,317833,18354,25031,+6677,--8899,104916,142744,+37828,--50783,KRX
20191212,+175500,2,+1500,+0.86,609714,47578,63154,+15576,+13871,271256,359867,+88611,+78880,KRX
20191211,-174000,5,-500,-0.29,200711,18175,19880,+1705,+8536,104268,113999,+9731,+48886,KRX
20191210,-174500,5,-500,-0.29,215711,20264,13433,--6831,--3564,116063,76908,--39155,--20309,KRX
20191209,+175000,2,+1000,+0.57,271990,17276,14009,--3267,--11308,99070,80224,--18846,--65155,KRX
