시장,종목코드,종목명,현재가,대비부호,전일대비,매수체결수량,매수체결금액,매도체결수량,매도체결금액,순매수금액,전체거래비중
KOSDAQ,419530,SAMG엔터,27600,3,0,27,362,9,122,240,+0.02
KOSDAQ,080580,오킨스전자,13260,3,0,27,131,10,49,82,+0.01
KOSDAQ,107640,한중엔시에스,30650,3,0,51,1241,30,719,522,+0.07
KOSDAQ,417840,저스템,12100,3,0,11,71,1,5,66,+0.00
KOSDAQ,393890,더블유씨피,8130,3,0,179,2328,77,1006,1322,+0.12
KOSDAQ,394280,오픈엣지테크놀로지,10430,3,0,50,530,20,208,322,+0.03
KOSDAQ,036800,나이스정보통신,29900,3,0,0,1,0,1,0,+0.00
KOSDAQ,332570,PS일렉트로닉스,5780,3,0,24,52,2,4,48,+0.00
KOSDAQ,051500,CJ프레시웨이,22700,3,0,4,66,4,67,-1,+0.00
KOSDAQ,054950,제이브이엠,22050,3,0,26,475,3,64,411,+0.02
KOSDAQ,092460,한라IMS,15570,3,0,59,446,52,394,52,+0.03
KOSDAQ,092190,서울바이오시스,5800,3,0,19,63,8,25,38,+0.00
KOSDAQ,023410,유진기업,3375,3,0,28,96,9,31,65,+0.00
KOSDAQ,036200,유니셈,8470,3,0,28,166,17,104,62,+0.01
KOSDAQ,151860,KG에코솔루션,5450,3,0,24,129,17,88,41,+0.01
KOSDAQ,267980,매일유업,33850,3,0,2,78,2,58,20,+0.00
KOSDAQ,043150,바텍,17460,3,0,6,127,2,43,84,+0.01
KOSDAQ,035600,KG이니시스,9410,3,0,17,160,13,116,44,+0.01
KOSDAQ,352480,씨앤씨인터내셔널,19000,3,0,160,7020,236,10335,-3315,+0.60
KOSDAQ,064820,케이프,8330,3,0,104,592,99,565,27,+0.04
KOSDAQ,455900,엔젤로보틱스,16470,3,0,38,921,7,172,749,+0.04
KOSDAQ,314930,바이오다인,8360,3,0,92,1526,67,1115,411,+0.09
KOSDAQ,117730,티로보틱스,11000,3,0,49,373,9,68,305,+0.02
KOSDAQ,052710,아모텍,16980,3,0,4,14,6,21,-7,+0.00
KOSDAQ,206640,바디텍메드,11290,3,0,15,233,42,643,-410,+0.03
KOSDAQ,200130,콜마비앤에이치,8380,3,0,13,167,7,91,76,+0.01
KOSDAQ,194700,노바렉스,13470,3,0,18,134,23,175,-41,+0.01
KOSDAQ,215000,골프존,39000,3,0,3,172,2,155,17,+0.01
KOSDAQ,290690,소룩스,4625,3,0,23,201,44,392,-191,+0.02
KOSDAQ,064850,에프앤가이드,21200,3,0,19,154,6,49,105,+0.01
KOSDAQ,234340,헥토파이낸셜,17290,3,0,13,203,3,53,150,+0.01
KOSDAQ,138080,오이솔루션,19450,3,0,3,27,0,2,25,+0.00
KOSDAQ,051360,토비스,16090,3,0,14,255,16,286,-31,+0.02
KOSDAQ,445090,에이직랜드,21850,3,0,43,1215,58,1646,-431,+0.10
KOSDAQ,389260,대명에너지,13320,3,0,13,142,2,26,116,+0.01
KOSDAQ,061970,LB세미콘,4070,3,0,23,80,15,51,29,+0.00
KOSDAQ,043370,피에이치에이,11230,3,0,4,34,6,56,-22,+0.00
KOSDAQ,099430,바이오플러스,3805,3,0,44,227,59,309,-82,+0.02
KOSDAQ,452430,사피엔반도체,28300,3,0,10,109,15,158,-49,+0.01
KOSDAQ,093520,매커스,19620,3,0,25,218,3,23,195,+0.01
KOSDAQ,304360,에스바이오메딕스,18700,3,0,40,885,56,1227,-342,+0.07
KOSDAQ,018000,유니슨,892,3,0,116,66,4,2,64,+0.00
KOSDAQ,378340,필에너지,10690,3,0,60,885,34,499,386,+0.05
KOSDAQ,272110,케이엔제이,28700,3,0,10,126,8,110,16,+0.01
KOSDAQ,187660,페니트리움바이오,4115,3,0,27,94,80,279,-185,+0.01
KOSDAQ,456010,아이씨티케이,15660,3,0,90,529,29,171,358,+0.02
KOSDAQ,254490,미래반도체,15700,3,0,15,190,6,79,111,+0.01
KOSDAQ,462350,이노스페이스,6710,3,0,30,591,14,279,312,+0.03
KOSDAQ,060720,KH바텍,9520,3,0,28,242,10,87,155,+0.01
KOSDAQ,094360,칩스앤미디어,10550,3,0,36,511,24,341,170,+0.03
KOSDAQ,071200,인피니트헬스케어,9230,3,0,18,82,3,14,68,+0.00
KOSDAQ,448280,에코아이,7580,3,0,8,121,1,22,99,+0.00
KOSDAQ,230240,에치에프알,16820,3,0,5,50,3,34,16,+0.00
KOSDAQ,095500,미래나노텍,7210,3,0,66,562,26,222,340,+0.03
KOSDAQ,023760,한국캐피탈,708,3,0,2,1,3,2,-1,+0.00
KOSDAQ,085910,네오티스,16130,3,0,0,0,0,1,-1,+0.00
KOSDAQ,011560,세보엠이씨,21950,3,0,41,422,69,725,-303,+0.04
KOSDAQ,053030,바이넥스,6740,3,0,312,5184,161,2660,2524,+0.27
KOSDAQ,052330,코텍,12360,3,0,0,2,1,11,-9,+0.00
KOSDAQ,089980,상아프론테크,13680,3,0,36,684,13,251,433,+0.03
KOSDAQ,036030,케이티알파,4455,3,0,12,47,1,6,41,+0.00
KOSDAQ,065710,서호전기,42350,3,0,18,403,3,71,332,+0.02
KOSDAQ,086390,유니테스트,10260,3,0,20,187,9,81,106,+0.01
KOSDAQ,114190,강원에너지,8280,3,0,47,508,14,157,351,+0.02
KOSDAQ,200470,에이팩트,5090,3,0,106,252,26,61,191,+0.01
KOSDAQ,180400,DXVX,2190,3,0,359,669,219,411,258,+0.04
KOSDAQ,092870,엑시콘,16470,3,0,50,511,19,198,313,+0.02
KOSDAQ,073490,LIG아큐버,28200,3,0,6,112,1,17,95,+0.00
KOSDAQ,472850,폰드그룹,3715,3,0,20,102,16,81,21,+0.01
KOSDAQ,217730,강스템바이오텍,2265,3,0,255,646,329,837,-191,+0.05
KOSDAQ,005710,대원산업,10610,3,0,1,5,1,3,2,+0.00
KOSDAQ,144510,지씨셀,13340,3,0,144,3635,188,4758,-1123,+0.29
KOSDAQ,203650,드림시큐리티,2065,3,0,72,232,13,41,191,+0.01
KOSDAQ,100120,뷰웍스,23400,3,0,2,42,1,11,31,+0.00
KOSDAQ,425040,티이엠씨,9530,3,0,20,160,16,125,35,+0.01
KOSDAQ,018310,삼목에스폼,14200,3,0,1,24,1,24,0,+0.00
KOSDAQ,389500,에스비비테크,31300,3,0,14,234,10,169,65,+0.01
KOSDAQ,042370,비츠로테크,7960,3,0,82,615,37,280,335,+0.03
KOSDAQ,067390,아스트,495,3,0,50,26,8,4,22,+0.00
KOSDAQ,461300,아이스크림미디어,15620,3,0,15,200,21,288,-88,+0.02
KOSDAQ,353810,이지바이오,6290,3,0,8,31,9,35,-4,+0.00
KOSDAQ,317330,덕산테코피아,10140,3,0,26,892,32,1086,-194,+0.07
KOSDAQ,241520,DSC인베스트먼트,7770,3,0,6,17,4,13,4,+0.00
KOSDAQ,380540,옵티코어,8450,3,0,93,126,79,107,19,+0.01
KOSDAQ,014940,오리엔탈정공,4490,3,0,1463,7950,1228,6709,1241,+0.51
KOSDAQ,039830,오로라,18930,3,0,0,1,0,2,-1,+0.00
KOSDAQ,298830,슈어소프트테크,3795,3,0,89,445,112,558,-113,+0.03
KOSDAQ,013120,동원개발,2230,3,0,3,6,8,18,-12,+0.00
KOSDAQ,068930,디지털대성,7300,3,0,4,33,1,10,23,+0.00
KOSDAQ,112290,와이씨켐,9990,3,0,52,708,15,211,497,+0.03
KOSDAQ,357550,석경에이티,37000,3,0,1,58,0,11,47,+0.00
KOSDAQ,034810,해성산업,6380,3,0,7,44,5,32,12,+0.00
KOSDAQ,159010,아스플로,15100,3,0,11,51,10,48,3,+0.00
KOSDAQ,123330,제닉,25200,3,0,22,403,51,922,-519,+0.05
KOSDAQ,019010,베뉴지,4150,3,0,37,86,86,202,-116,+0.01
KOSDAQ,446540,메가터치,6840,3,0,55,183,13,43,140,+0.01
KOSDAQ,452280,한선엔지니어링,10300,3,0,140,1368,165,1615,-247,+0.10
KOSDAQ,024840,KBI메탈,4590,3,0,244,542,175,393,149,+0.03
KOSDAQ,091580,상신이디피,14740,3,0,66,542,9,73,469,+0.02
KOSDAQ,365270,큐라클,8850,3,0,6,35,6,33,2,+0.00
KOSDAQ,036710,심텍홀딩스,3695,3,0,18,22,2,2,20,+0.00
KOSDAQ,046970,우리로,4440,3,0,89,114,54,69,45,+0.01
KOSDAQ,237880,클리오,10740,3,0,23,405,37,661,-256,+0.04
KOSDAQ,036190,금화피에스시,32100,3,0,1,22,0,4,18,+0.00
KOSDAQ,098120,마이크로컨텍솔,23150,3,0,1,5,2,9,-4,+0.00
KOSDAQ,084850,아이티엠반도체,8470,3,0,6,83,4,54,29,+0.00
KOSDAQ,094480,갤럭시아머니트리,4890,3,0,614,5311,421,3675,1636,+0.31
KOSDAQ,194480,데브시스터즈,15730,3,0,134,4005,175,5221,-1216,+0.32
KOSDAQ,394800,쓰리빌리언,5900,3,0,2802,12221,2664,11645,576,+0.82
KOSDAQ,067080,대화제약,9990,3,0,101,1280,111,1416,-136,+0.09
KOSDAQ,220100,퓨쳐켐,8280,3,0,125,1977,112,1769,208,+0.13
KOSDAQ,042420,네오위즈홀딩스,22650,3,0,4,78,2,29,49,+0.00
KOSDAQ,036560,KZ정밀,11680,3,0,33,486,9,140,346,+0.02
KOSDAQ,187870,디바이스,13350,3,0,1,11,0,2,9,+0.00
KOSDAQ,190510,나무가,13040,3,0,16,203,4,55,148,+0.01
KOSDAQ,065660,안트로젠,18310,3,0,6,98,3,43,55,+0.00
KOSDAQ,192440,슈피겐코리아,29350,3,0,3,58,0,2,56,+0.00
KOSDAQ,475400,씨메스로보틱스,15410,3,0,98,1615,39,634,981,+0.08
KOSDAQ,377450,리파인,10470,3,0,15,219,24,365,-146,+0.02
KOSDAQ,041920,메디아나,9750,3,0,0,2,2,7,-5,+0.00
KOSDAQ,354320,알멕,28250,3,0,9,245,4,95,150,+0.01
KOSDAQ,024060,흥구석유,12010,3,0,136,2124,19,300,1824,+0.08
KOSDAQ,126600,BGF에코머티리얼즈,2870,3,0,24,72,6,17,55,+0.00
KOSDAQ,045390,대아티아이,2555,3,0,210,583,70,196,387,+0.03
KOSDAQ,054210,이랜텍,7090,3,0,15,74,7,33,41,+0.00
KOSDAQ,066620,국보디자인,23900,3,0,1,16,0,2,14,+0.00
KOSDAQ,294570,쿠콘,17760,3,0,6,68,1,13,55,+0.00
KOSDAQ,099440,스맥,2605,3,0,126,405,57,185,220,+0.02
KOSDAQ,214180,헥토이노베이션,13550,3,0,7,85,0,2,83,+0.00
KOSDAQ,078150,HB테크놀러지,1891,3,0,637,1292,128,260,1032,+0.05
KOSDAQ,058970,엠로,14150,3,0,51,3400,40,2648,752,+0.21
KOSDAQ,108860,셀바스AI,6480,3,0,934,12033,759,9791,2242,+0.75
KOSDAQ,143240,사람인,16100,3,0,5,71,1,16,55,+0.00
KOSDAQ,049430,코메론,19040,3,0,123,1308,96,1040,268,+0.08
KOSDAQ,036170,에이치엠넥스,2795,3,0,4,3,2,1,2,+0.00
KOSDAQ,053300,한국정보인증,4220,3,0,53,216,2,8,208,+0.01
KOSDAQ,092130,이크레더블,14170,3,0,0,4,0,0,4,+0.00
KOSDAQ,308430,셀비온,13210,3,0,59,610,12,127,483,+0.03
KOSDAQ,416180,신성에스티,18740,3,0,13,346,7,172,174,+0.02
KOSDAQ,039840,디오,12620,3,0,5,75,13,208,-133,+0.01
KOSDAQ,138610,나이벡,14890,3,0,32,440,19,261,179,+0.02
KOSDAQ,322310,오로스테크놀로지,18050,3,0,8,116,5,71,45,+0.01
KOSDAQ,243840,신흥에스이씨,4330,3,0,18,110,15,88,22,+0.01
KOSDAQ,251370,와이엠티,9240,3,0,36,363,14,142,221,+0.02
KOSDAQ,122990,와이솔,6240,3,0,1,7,6,35,-28,+0.00
KOSDAQ,094820,일진파워,11020,3,0,25,257,14,148,109,+0.01
KOSDAQ,138360,앤로보틱스,1835,3,0,1,0,1,1,-1,+0.00
KOSDAQ,216080,제테마,4450,3,0,33,629,7,137,492,+0.03
KOSDAQ,038390,레드캡투어,9880,3,0,9,84,7,59,25,+0.00
KOSDAQ,204610,티쓰리,2975,3,0,93,132,29,41,91,+0.01
KOSDAQ,256840,한국비엔씨,2415,3,0,175,738,31,129,609,+0.03
KOSDAQ,143160,아이디스,15380,3,0,2,24,2,33,-9,+0.00
KOSDAQ,115450,HLB테라퓨틱스,1854,3,0,383,4275,314,3475,800,+0.27
KOSDAQ,314130,지놈앤컴퍼니,3625,3,0,28,81,11,30,51,+0.00
KOSDAQ,012860,모베이스전자,2230,3,0,43,69,1,1,68,+0.00
KOSDAQ,108380,대양전기공업,16990,3,0,86,1149,32,429,720,+0.05
KOSDAQ,068790,DMS,7190,3,0,18,92,14,68,24,+0.01
KOSDAQ,123860,아나패스,13360,3,0,9,186,7,134,52,+0.01
KOSDAQ,212560,네오오토,11980,3,0,9,65,2,18,47,+0.00
KOSDAQ,222040,코스맥스엔비티,7830,3,0,6,20,10,32,-12,+0.00
KOSDAQ,084990,헬릭스미스,3495,3,0,17,52,3,9,43,+0.00
KOSDAQ,037070,파세코,8030,3,0,15,81,2,9,72,+0.00
KOSDAQ,064550,바이오니아,6200,3,0,40,803,12,235,568,+0.04
KOSDAQ,083310,엘오티베큠,8860,3,0,34,287,16,139,148,+0.01
KOSDAQ,079960,동양이엔피,20050,3,0,1,19,3,59,-40,+0.00
KOSDAQ,255220,SG,1435,3,0,3376,11934,2464,8704,3230,+0.71
KOSDAQ,032580,피델릭스,4740,3,0,213,272,57,73,199,+0.01
KOSDAQ,307180,아이엘,4245,3,0,6,18,6,17,1,+0.00
KOSDAQ,080160,모두투어,8290,3,0,185,2064,233,2610,-546,+0.16
KOSDAQ,051370,인터플렉스,6700,3,0,13,120,9,82,38,+0.01
KOSDAQ,179290,엠아이텍,4820,3,0,20,150,19,142,8,+0.01
KOSDAQ,072870,메가스터디,13070,3,0,2,25,1,16,9,+0.00
KOSDAQ,024800,유성티엔에스,4205,3,0,0,0,0,1,-1,+0.00
KOSDAQ,046120,오르비텍,4585,3,0,100,242,24,59,183,+0.01
KOSDAQ,048550,SM C&C,1605,3,0,76,125,18,30,95,+0.01
KOSDAQ,338840,와이바이오로직스,10100,3,0,23,179,20,151,28,+0.01
KOSDAQ,093190,빅솔론,8050,3,0,0,0,0,2,-2,+0.00
KOSDAQ,007330,푸른저축은행,10230,3,0,1,11,0,3,8,+0.00
KOSDAQ,023910,대한약품,25650,3,0,3,83,1,35,48,+0.00
KOSDAQ,011040,경동제약,4990,3,0,3,17,2,10,7,+0.00
KOSDAQ,032620,GC메디아이,2935,3,0,56,199,19,70,129,+0.01
KOSDAQ,046440,KG파이낸셜,4030,3,0,4,17,9,39,-22,+0.00
KOSDAQ,086820,바이오솔루션,5900,3,0,6,99,6,97,2,+0.01
KOSDAQ,199820,제일일렉트릭,6860,3,0,123,1349,322,3540,-2191,+0.17
KOSDAQ,040350,크레오에스지,7800,3,0,237,131,72,40,91,+0.01
KOSDAQ,001540,안국약품,11660,3,0,0,2,0,2,0,+0.00
KOSDAQ,054450,텔레칩스,10020,3,0,25,306,8,93,213,+0.01
KOSDAQ,086670,비엠티,15260,3,0,2,14,1,10,4,+0.00
KOSDAQ,126640,화신정공,4300,3,0,0,0,1,1,-1,+0.00
KOSDAQ,083930,아바코,10210,3,0,5,73,7,97,-24,+0.01
KOSDAQ,357880,SKAI,2830,3,0,539,1264,545,1286,-22,+0.09
KOSDAQ,119830,아이텍,5600,3,0,64,324,3,13,311,+0.01
KOSDAQ,054800,아이디스홀딩스,14280,3,0,0,0,5,47,-47,+0.00
KOSDAQ,123410,코리아에프티,5300,3,0,54,287,63,332,-45,+0.02
KOSDAQ,260970,에스앤디,51000,3,0,6,166,3,79,87,+0.01
KOSDAQ,048870,시너지이노베이션,1666,3,0,65,164,13,34,130,+0.01
KOSDAQ,082800,비보존 제약,2410,3,0,137,832,60,364,468,+0.04
KOSDAQ,234690,녹십자웰빙,8090,3,0,15,132,12,108,24,+0.01
KOSDAQ,049960,쎌바이오텍,15400,3,0,0,6,1,16,-10,+0.00
KOSDAQ,060150,인선이엔티,3165,3,0,23,115,2,11,104,+0.00
KOSDAQ,092070,디엔에프,12460,3,0,7,71,4,37,34,+0.00
KOSDAQ,334970,프레스티지바이오로직스,1845,3,0,45,238,20,108,130,+0.01
KOSDAQ,355150,코스텍시스,18380,3,0,22,118,14,79,39,+0.01
KOSDAQ,389020,자람테크놀로지,20750,3,0,23,640,9,240,400,+0.03
KOSDAQ,114840,아이패밀리에스씨,8580,3,0,55,1082,89,1728,-646,+0.10
KOSDAQ,310200,애니플러스,2730,3,0,41,107,6,17,90,+0.00
KOSDAQ,464080,에스오에스랩,7870,3,0,278,2182,268,2131,51,+0.15
KOSDAQ,005990,매일홀딩스,10620,3,0,0,0,0,0,0,+0.00
KOSDAQ,382900,범한퓨얼셀,16120,3,0,39,536,18,254,282,+0.03
KOSDAQ,078070,유비쿼스홀딩스,8240,3,0,0,1,0,1,0,+0.00
KOSDAQ,264450,유비쿼스,9560,3,0,2,15,0,1,14,+0.00
KOSDAQ,049720,고려신용정보,9760,3,0,15,151,4,38,113,+0.01
KOSDAQ,069510,에스텍,12750,3,0,0,0,0,1,-1,+0.00
KOSDAQ,146320,비씨엔씨,10860,3,0,21,199,9,88,111,+0.01
KOSDAQ,049630,재영솔루텍,5940,3,0,5,3,17,11,-8,+0.00
KOSDAQ,104480,티케이케미칼,1524,3,0,31,41,3,4,37,+0.00
KOSDAQ,090850,현대이지웰,6150,3,0,15,94,31,196,-102,+0.01
KOSDAQ,304100,솔트룩스,10960,3,0,148,3503,199,4703,-1200,+0.28
KOSDAQ,126700,하이비젼시스템,9160,3,0,146,2403,76,1254,1149,+0.13
KOSDAQ,242040,나무기술,3955,3,0,33,51,6,10,41,+0.00
KOSDAQ,067280,멀티캠퍼스,23000,3,0,0,9,0,14,-5,+0.00
KOSDAQ,039860,나노엔텍,3555,3,0,89,301,25,85,216,+0.01
KOSDAQ,457550,우진엔텍,14510,3,0,27,565,60,1269,-704,+0.06
KOSDAQ,041020,폴라리스오피스,2720,3,0,501,2861,480,2746,115,+0.19
KOSDAQ,205500,넥써쓰,1659,3,0,4,4,0,0,4,+0.00
KOSDAQ,088800,에이스테크,1782,3,0,103,84,32,26,58,+0.00
KOSDAQ,274090,켄코아에어로스페이스,9690,3,0,51,540,29,310,230,+0.03
KOSDAQ,382800,지앤비에스 에코,4185,3,0,35,103,3,9,94,+0.00
KOSDAQ,445180,퓨릿,7710,3,0,6,33,2,11,22,+0.00
KOSDAQ,418550,제이오,4130,3,0,502,8690,485,8444,246,+0.59
KOSDAQ,023600,삼보판지,8250,3,0,0,4,0,4,0,+0.00
KOSDAQ,405100,큐알티,10700,3,0,30,383,11,142,241,+0.02
KOSDAQ,371950,풍원정밀,5800,3,0,6,55,3,27,28,+0.00
KOSDAQ,402030,코난테크놀로지,10490,3,0,48,1025,41,889,136,+0.07
KOSDAQ,035610,솔본,4795,3,0,1,4,3,12,-8,+0.00
KOSDAQ,270660,에브리봇,10290,3,0,34,569,9,145,424,+0.02
KOSDAQ,086980,쇼박스,2090,3,0,94,414,48,212,202,+0.02
KOSDAQ,118990,모트렉스,5310,3,0,39,440,27,303,137,+0.03
KOSDAQ,003100,선광,19670,3,0,0,1,1,8,-7,+0.00
KOSDAQ,086890,이수앱지스,3175,3,0,12,57,10,50,7,+0.00
KOSDAQ,094840,슈프리마에이치큐,13190,3,0,3,19,5,27,-8,+0.00
KOSDAQ,005160,동국산업,2380,3,0,36,199,28,154,45,+0.01
KOSDAQ,037350,성도이엔지,8400,3,0,10,44,2,9,35,+0.00
KOSDAQ,451760,컨텍,7730,3,0,37,396,19,199,197,+0.02
KOSDAQ,322510,제이엘케이,4960,3,0,144,1138,101,790,348,+0.07
KOSDAQ,473980,노머스,11530,3,0,23,424,28,509,-85,+0.03
KOSDAQ,102120,어보브반도체,7170,3,0,41,343,7,61,282,+0.01
KOSDAQ,361390,제노코,13080,3,0,37,618,34,572,46,+0.04
KOSDAQ,038290,마크로젠,11730,3,0,6,97,3,44,53,+0.00
KOSDAQ,136540,윈스테크넷,10310,3,0,6,82,8,117,-35,+0.01
KOSDAQ,453450,그리드위즈,15920,3,0,60,1048,16,271,777,+0.05
KOSDAQ,147830,제룡산업,6310,3,0,82,474,31,179,295,+0.02
KOSDAQ,388050,지투파워,6710,3,0,186,1735,164,1529,206,+0.11
KOSDAQ,372170,윤성에프앤씨,15720,3,0,8,364,5,214,150,+0.02
KOSDAQ,408920,메쎄이상,2900,3,0,0,0,1,1,-1,+0.00
KOSDAQ,058820,CMG제약,839,3,0,37,71,12,23,48,+0.00
KOSDAQ,388790,라이콤,4055,3,0,95,325,113,387,-62,+0.02
KOSDAQ,109740,디에스케이,4795,3,0,13,66,4,20,46,+0.00
KOSDAQ,458650,성우,8190,3,0,27,588,16,338,250,+0.03
KOSDAQ,101360,에코앤드림,6920,3,0,64,1841,56,1601,240,+0.12
KOSDAQ,339950,아이비김영,2735,3,0,253,546,224,482,64,+0.04
KOSDAQ,149950,아바텍,8980,3,0,2,19,7,58,-39,+0.00
KOSDAQ,095190,신화프리텍,1880,3,0,42,84,21,41,43,+0.00
KOSDAQ,293580,나우IB,1291,3,0,15,14,10,9,5,+0.00
KOSDAQ,413630,씨피시스템,3360,3,0,110,207,53,100,107,+0.01
KOSDAQ,297890,HB솔루션,1665,3,0,197,632,112,360,272,+0.03
KOSDAQ,264660,씨앤지하이테크,12520,3,0,6,62,3,26,36,+0.00
KOSDAQ,256940,킵스파마,6060,3,0,15,79,3,16,63,+0.00
KOSDAQ,402490,그린리소스,7120,3,0,31,413,7,91,322,+0.02
KOSDAQ,293780,압타바이오,4245,3,0,32,212,22,147,65,+0.01
KOSDAQ,051980,중앙첨단소재,1070,3,0,307,2825,208,1916,909,+0.16
KOSDAQ,126730,코칩,13550,3,0,14,132,3,29,103,+0.01
KOSDAQ,211270,AP위성,7870,3,0,67,933,64,892,41,+0.06
KOSDAQ,300080,플리토,7180,3,0,124,1625,56,750,875,+0.08
KOSDAQ,013990,아가방컴퍼니,3600,3,0,18,83,64,287,-204,+0.01
KOSDAQ,285490,노바텍,11190,3,0,6,72,1,10,62,+0.00
KOSDAQ,321550,티움바이오,3930,3,0,4,20,4,18,2,+0.00
KOSDAQ,122450,KX,2630,3,0,3,9,0,0,9,+0.00
KOSDAQ,027710,팜스토리,1055,3,0,62,74,11,13,61,+0.00
KOSDAQ,264850,이랜시스,3880,3,0,109,516,16,74,442,+0.02
KOSDAQ,307750,국전,2145,3,0,35,134,4,16,118,+0.01
KOSDAQ,089600,KT나스미디어,10010,3,0,35,506,23,338,168,+0.03
KOSDAQ,331920,셀레믹스,10350,3,0,16,53,1,4,49,+0.00
KOSDAQ,083500,에프엔에스테크,13900,3,0,2,17,3,31,-14,+0.00
KOSDAQ,282880,코윈테크,9870,3,0,24,350,11,159,191,+0.02
KOSDAQ,432720,퀄리타스반도체,8130,3,0,29,214,13,93,121,+0.01
KOSDAQ,067990,도이치모터스,3940,3,0,39,181,12,55,126,+0.01
KOSDAQ,259630,엠플러스,9400,3,0,23,179,18,139,40,+0.01
KOSDAQ,366030,나인앤컴퍼니,5050,3,0,12,47,4,16,31,+0.00
KOSDAQ,106190,하이텍팜,10750,3,0,20,286,55,780,-494,+0.04
KOSDAQ,142210,유니트론텍,5470,3,0,25,126,6,31,95,+0.01
KOSDAQ,049520,유아이엘,3675,3,0,13,56,5,21,35,+0.00
KOSDAQ,021320,KCC건설,5290,3,0,0,0,0,1,-1,+0.00
KOSDAQ,308080,바이젠셀,5510,3,0,3,9,2,6,3,+0.00
KOSDAQ,205100,엑셈,1594,3,0,164,297,40,73,224,+0.01
KOSDAQ,267320,나인테크,1960,3,0,44,90,3,7,83,+0.00
KOSDAQ,042600,새로닉스,9050,3,0,10,112,4,45,67,+0.01
KOSDAQ,051160,지어소프트,7250,3,0,11,100,5,41,59,+0.00
KOSDAQ,054050,NH농우바이오,6960,3,0,3,19,0,1,18,+0.00
KOSDAQ,232680,라온로보틱스,8410,3,0,11,78,1,10,68,+0.00
KOSDAQ,140670,알에스오토메이션,8660,3,0,31,345,30,333,12,+0.02
KOSDAQ,311320,지오엘리먼트,8800,3,0,1,10,0,3,7,+0.00
KOSDAQ,053080,케이엔솔,8500,3,0,25,355,4,57,298,+0.01
KOSDAQ,041440,현대에버다임,6190,3,0,197,1939,231,2275,-336,+0.15
KOSDAQ,067290,JW신약,1970,3,0,32,46,6,8,38,+0.00
KOSDAQ,073010,케이에스피,2745,3,0,168,752,133,594,158,+0.05
KOSDAQ,474170,루미르,6190,3,0,55,520,44,417,103,+0.03
KOSDAQ,038540,상상인,1993,3,0,3,5,3,5,0,+0.00
KOSDAQ,056090,시지메드텍,1065,3,0,94,108,33,38,70,+0.01
KOSDAQ,067900,와이엔텍,6040,3,0,2,15,0,2,13,+0.00
KOSDAQ,018120,진로발효,16540,3,0,0,1,0,0,1,+0.00
KOSDAQ,418420,라온텍,3555,3,0,38,115,2,5,110,+0.00
KOSDAQ,047310,파워로직스,2980,3,0,71,349,32,158,191,+0.02
KOSDAQ,263860,지니언스,12000,3,0,3,25,1,6,19,+0.00
KOSDAQ,290720,푸드나무,3070,3,0,87,277,36,115,162,+0.01
KOSDAQ,289080,SV인베스트먼트,1807,3,0,88,123,4,5,118,+0.00
KOSDAQ,063570,NICE인프라,3180,3,0,12,57,1,4,53,+0.00
KOSDAQ,108230,톱텍,2855,3,0,41,185,4,19,166,+0.01
KOSDAQ,032940,원익,5960,3,0,71,242,5,18,224,+0.01
KOSDAQ,199430,케이엔알시스템,9650,3,0,22,160,2,17,143,+0.01
KOSDAQ,041520,이엘씨,8850,3,0,1,6,1,7,-1,+0.00
KOSDAQ,080420,모다이노칩,1347,3,0,0,0,0,0,0,+0.00
KOSDAQ,035080,그래디언트,9390,3,0,12,168,15,202,-34,+0.01
KOSDAQ,047770,코데즈컴바인,2835,3,0,40,57,32,45,12,+0.00
KOSDAQ,220260,켐트로스,3345,3,0,13,49,2,9,40,+0.00
KOSDAQ,095700,제넥신,2350,3,0,54,312,31,181,131,+0.02
KOSDAQ,059210,메타바이오메드,3935,3,0,34,125,19,71,54,+0.01
KOSDAQ,053700,삼보모터스,4000,3,0,2,9,2,8,1,+0.00
KOSDAQ,217270,넵튠,2285,3,0,9,48,1,4,44,+0.00
KOSDAQ,073560,우리손에프앤지,1542,3,0,1,2,2,3,-1,+0.00
KOSDAQ,093640,케이알엠,3240,3,0,32,138,15,64,74,+0.01
KOSDAQ,009780,엠에스씨,6040,3,0,8,44,23,134,-90,+0.01
KOSDAQ,039340,한국경제TV,4800,3,0,0,0,0,2,-2,+0.00
KOSDAQ,148150,세경하이테크,2960,3,0,188,1217,97,624,593,+0.06
KOSDAQ,417500,제이아이테크,3195,3,0,83,249,45,136,113,+0.01
KOSDAQ,006620,동구바이오제약,3660,3,0,22,112,4,22,90,+0.00
KOSDAQ,052260,현대바이오랜드,3455,3,0,14,60,12,53,7,+0.00
KOSDAQ,338220,뷰노,7380,3,0,151,4024,69,1840,2184,+0.20
KOSDAQ,120240,대정화금,14350,3,0,1,13,0,5,8,+0.00
KOSDAQ,021080,에이티넘인베스트,2140,3,0,33,80,32,77,3,+0.01
KOSDAQ,297090,씨에스베어링,3760,3,0,31,128,9,39,89,+0.01
KOSDAQ,141000,비아트론,8440,3,0,0,3,1,4,-1,+0.00
KOSDAQ,289930,웨이비스,7740,3,0,70,545,19,149,396,+0.02
KOSDAQ,017510,세명전기,6620,3,0,91,446,21,103,343,+0.02
KOSDAQ,115310,인포바인,6800,3,0,0,8,0,4,4,+0.00
