일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20141007,+156800,2,+2000,+1.29,379803,4141,1990,--2151,--1181,26298,12681,--13617,--7519,KRX
20141006,-154800,5,-4700,-2.95,405860,5000,4030,--970,+12781,31615,25517,--6098,+79263,KRX
20141002,-159500,5,-7000,-4.20,724266,16889,3138,--13751,--15841,104955,19594,--85361,--97945,KRX
20141001,+166500,2,+8800,+5.58,1503879,8664,10754,+2090,+4358,51538,64122,+12584,+26668,KRX
20140930,-157700,5,-4900,-3.01,451723,3616,1348,--2268,--3249,22527,8443,--14084,--20101,KRX
20140929,-162600,5,-400,-0.25,295198,1235,2216,+981,--296,7565,13582,+6017,--1764,KRX
20140926,-163000,5,-2000,-1.21,365615,1100,2377,+1277,+544,6725,14506,+7781,+3322,KRX
20140925,+165000,2,+3500,+2.17,391379,1655,2388,+733,+1176,10125,14584,+4459,+7281,KRX
20140924,-161500,5,-400,-0.25,438470,3901,3458,--443,--849,24179,21357,--2822,--5402,KRX
20140923,+161900,2,+6600,+4.25,637696,2252,2658,+406,+2174,14033,16613,+2580,+13962,KRX
20140922,+155300,2,+900,+0.58,209145,2344,576,--1768,--680,15082,3700,--11382,--4147,KRX
20140919,+154400,2,+1500,+0.98,338948,6320,5232,--1088,+4614,41056,33821,--7235,+29839,KRX
20140918,-152900,5,-400,-0.26,374700,7595,1893,--5702,+3175,49373,12299,--37074,+20698,KRX
20140917,+153300,2,+4100,+2.75,579818,10138,1261,--8877,--7306,65901,8129,--57772,--46675,KRX
20140916,+149200,2,+3500,+2.40,563241,4173,2602,--1571,--166,28470,17373,--11097,--1790,KRX
20140915,-145700,5,-7200,-4.71,534783,6141,4736,--1405,--1455,41206,31899,--9307,--9673,KRX
20140912,-152900,5,-2200,-1.42,468037,2589,2639,+50,+11895,16952,17318,+366,+75762,KRX
20140911,-155100,5,-3100,-1.96,629137,14961,3116,--11845,+4492,95509,20113,--75396,+27607,KRX
20140905,-158200,5,-6300,-3.83,681745,18343,2006,--16337,--12155,115633,12630,--103003,--78115,KRX
20140904,-164500,5,-5400,-3.18,426150,6060,1878,--4182,--6668,36206,11318,--24888,--39519,KRX
20140903,+169900,2,+3100,+1.86,468633,2024,4510,+2486,+2183,11911,26542,+14631,+12832,KRX
20140902,+166800,2,+3800,+2.33,576959,2220,2523,+303,--6,13111,14910,+1799,--99,KRX
20140901,-163000,5,-2100,-1.27,444597,1034,1343,+309,+1039,6248,8146,+1898,+6343,KRX
20140829,-165100,5,-6300,-3.68,775522,6572,5842,--730,--3057,39189,34744,--4445,--18710,KRX
20140828,+171400,2,+17800,+11.59,1543296,5548,7875,+2327,+2340,33219,47484,+14265,+13978,KRX
20140827,-153600,5,-9600,-5.88,1201096,4271,4258,--13,+3899,27091,27378,+287,+24161,KRX
20140826,-163200,5,-1800,-1.09,643295,7914,4002,--3912,+29,48286,24412,--23874,--567,KRX
20140825,-165000,5,-4100,-2.42,476646,4331,390,--3941,--3855,25632,2325,--23307,--22850,KRX
20140822,169100,3,0,0.00,645668,1997,1911,--86,--2354,11908,11451,--457,--13782,KRX
20140821,-169100,5,-6200,-3.54,606410,1826,4094,+2268,--973,10738,24063,+13325,--4944,KRX
20140820,-175300,5,-1800,-1.02,635595,1318,4559,+3241,+1981,7339,25608,+18269,+11097,KRX
20140819,+177100,2,+7400,+4.36,650435,627,1887,+1260,+2057,3570,10742,+7172,+11856,KRX
20140818,-169700,5,-1800,-1.05,452230,1596,799,--797,+1384,9346,4662,--4684,+7949,KRX
20140814,+171500,2,+200,+0.12,467400,2681,500,--2181,+15617,15529,2896,--12633,+91414,KRX
20140813,+171300,2,+6200,+3.76,1450700,18516,718,--17798,--18826,108247,4200,--104047,--110328,KRX
20140812,+165100,2,+12400,+8.12,841667,1606,2634,+1028,--350,10140,16421,+6281,--2575,KRX
20140811,-152700,5,-6600,-4.14,592292,320,1698,+1378,+2166,2043,10899,+8856,+13809,KRX
20140808,+159300,2,+3300,+2.12,826891,2861,2073,--788,+668,18045,13092,--4953,+3792,KRX
20140807,+156000,2,+7600,+5.12,1900996,1984,528,--1456,--4604,12134,3389,--8745,--30338,KRX
20140806,+148400,2,+2700,+1.85,555241,1001,4149,+3148,+10957,6829,28422,+21593,+75039,KRX
20140805,+145700,2,+2300,+1.60,792383,8103,294,--7809,--6935,55436,1990,--53446,--47242,KRX
20140804,+143400,2,+1800,+1.27,602367,3940,3066,--874,--59,27520,21316,--6204,--609,KRX
20140801,+141600,2,+9900,+7.52,978736,3029,2214,--815,+589,21724,16129,--5595,+5072,KRX
20140731,+131700,2,+900,+0.69,485603,2364,960,--1404,--7832,17948,7281,--10667,--59846,KRX
20140730,+130800,2,+9700,+8.01,956804,2160,8588,+6428,+4571,16675,65854,+49179,+33978,KRX
20140729,-121100,5,-6600,-5.17,448278,1373,3230,+1857,+3701,11077,26278,+15201,+29525,KRX
20140728,-127700,5,-4000,-3.04,303032,2233,389,--1844,+5442,17370,3046,--14324,+40511,KRX
20140725,-131700,5,-700,-0.53,243067,7986,700,--7286,--6567,60139,5304,--54835,--49382,KRX
20140724,+132400,2,+3400,+2.64,396761,1102,383,--719,+453,8343,2890,--5453,+3594,KRX
20140723,-129000,5,-2000,-1.53,336175,2160,988,--1172,--7506,16593,7546,--9047,--57133,KRX
20140722,+131000,2,+2000,+1.55,744031,229,6563,+6334,+7083,1737,49823,+48086,+54077,KRX
20140721,+129000,2,+5300,+4.28,537921,1217,468,--749,+3475,9725,3734,--5991,+28187,KRX
20140718,+123700,2,+200,+0.16,316759,5066,842,--4224,--3192,40981,6803,--34178,--25830,KRX
20140717,+123500,2,+4100,+3.43,350654,1618,586,--1032,+1367,13154,4806,--8348,+11472,KRX
20140716,-119400,5,-3100,-2.53,352028,2828,429,--2399,--3288,23344,3524,--19820,--27154,KRX
20140715,+122500,2,+4200,+3.55,563516,1671,2560,+889,+1761,13686,21020,+7334,+14746,KRX
20140714,+118300,2,+500,+0.42,183828,2053,1181,--872,+917,17410,9998,--7412,+7590,KRX
20140711,-117800,5,-2100,-1.75,340036,2039,250,--1789,--987,17104,2102,--15002,--8226,KRX
20140710,+119900,2,+6500,+5.73,636196,2326,1524,--802,+2222,19526,12750,--6776,+19885,KRX
20140709,-113400,5,-700,-0.61,464490,4531,1507,--3024,--4622,39996,13335,--26661,--40618,KRX
20140708,-114100,5,-1900,-1.64,244600,258,1856,+1598,+2055,2255,16212,+13957,+18023,KRX
20140707,-116000,5,-1500,-1.28,439474,2894,2437,--457,+938,25229,21163,--4066,+7714,KRX
20140704,-117500,5,-3500,-2.89,443659,1839,444,--1395,--466,15533,3753,--11780,--4082,KRX
20140703,+121000,2,+1300,+1.09,366688,2527,1598,--929,+2376,20995,13297,--7698,+19158,KRX
20140702,-119700,5,-800,-0.66,650895,3619,314,--3305,--1993,29448,2592,--26856,--15832,KRX
20140701,+120500,2,+3500,+2.99,571991,1940,628,--1312,--3522,16270,5246,--11024,--30054,KRX
20140630,+117000,2,+1200,+1.04,348072,991,3201,+2210,+4514,8488,27518,+19030,+38528,KRX
20140627,-115800,5,-2500,-2.11,548713,2547,243,--2304,--4572,21564,2066,--19498,--38340,KRX
20140626,+118300,2,+1900,+1.63,922581,2231,4499,+2268,+361,18763,37605,+18842,+2241,KRX
20140625,+116400,2,+2200,+1.93,1351549,2449,4356,+1907,+7589,20855,37456,+16601,+66563,KRX
20140624,-114200,5,-2200,-1.89,1467963,6768,1086,--5682,--3480,59419,9457,--49962,--29349,KRX
20140623,+116400,1,+15100,+14.91,1614383,5190,2988,--2202,+6052,47637,27024,--20613,+60296,KRX
20140620,+101300,2,+6600,+6.97,1307123,16052,7798,--8254,--7798,157602,76693,--80909,--76094,KRX
20140619,+94700,2,+400,+0.42,149061,3198,2742,--456,+2755,33674,28859,--4815,+28739,KRX
20140618,-94300,5,-1400,-1.46,218652,3598,387,--3211,--1924,37613,4059,--33554,--20088,KRX
20140617,+95700,2,+2300,+2.46,315157,1653,366,--1287,--847,17286,3820,--13466,--8801,KRX
20140616,-93400,5,-700,-0.74,179171,733,293,--440,--601,7814,3149,--4665,--6437,KRX
20140613,-94100,5,-400,-0.42,241693,2835,2996,+161,--989,30135,31907,+1772,--10520,KRX
20140612,+94500,2,+3000,+3.28,404762,706,1856,+1150,+5576,7532,19824,+12292,+60405,KRX
20140611,-91500,5,-1300,-1.40,329907,6640,2214,--4426,--681,72262,24149,--48113,--8007,KRX
20140610,+92800,2,+100,+0.11,301846,4815,1070,--3745,+1253,51590,11484,--40106,+13262,KRX
20140609,+92700,2,+600,+0.65,399171,5857,859,--4998,--3254,62512,9144,--53368,--34956,KRX
20140605,-92100,5,-4300,-4.46,466795,3072,1328,--1744,+7214,32609,14197,--18412,+75854,KRX
20140603,+96400,2,+2400,+2.55,801473,10917,1959,--8958,+303,114831,20565,--94266,+3388,KRX
20140602,-94000,5,-3800,-3.89,824386,10763,1502,--9261,--2598,113447,15793,--97654,--31223,KRX
20140530,-97800,5,-5400,-5.23,1163090,9249,2586,--6663,+11262,92562,26131,--66431,+106549,KRX
20140529,103200,3,0,0.00,3642174,30811,12886,--17925,--7295,296201,123221,--172980,--69975,KRX
20140528,+103200,1,+13400,+14.92,1776649,12936,2306,--10630,--10474,125351,22346,--103005,--101273,KRX
20140527,+89800,1,+11700,+14.98,13630,165,9,--156,--156,1832,100,--1732,--1732,KRX
20140526,0,0,0,0.00,0,0,0,0,+3336,0,0,0,+43169,KRX
20140523,+78100,2,+4900,+6.69,467873,4458,1122,--3336,--2943,57689,14520,--43169,--37740,KRX
20140522,+73200,2,+1600,+2.23,59556,592,199,--393,--111,8166,2737,--5429,--1503,KRX
20140521,-71600,5,-100,-0.14,30891,386,104,--282,--51,5376,1450,--3926,--668,KRX
20140520,-71700,5,-100,-0.14,57662,406,175,--231,+931,5722,2464,--3258,+12889,KRX
20140519,-71800,5,-700,-0.97,46998,1232,70,--1162,--1017,17119,972,--16147,--14124,KRX
20140516,-72500,5,-500,-0.68,87198,359,214,--145,--293,4980,2957,--2023,--4032,KRX
20140515,+73000,2,+200,+0.27,59422,289,437,+148,+684,3975,5984,+2009,+9424,KRX
20140514,72800,3,0,0.00,86351,1062,526,--536,--640,14664,7249,--7415,--8863,KRX
20140513,+72800,2,+200,+0.28,112750,570,674,+104,--45,7874,9322,+1448,--597,KRX
20140512,-72600,5,-300,-0.41,69086,229,378,+149,+479,3144,5189,+2045,+6561,KRX
20140509,-72900,5,-300,-0.41,26575,537,207,--330,--447,7317,2801,--4516,--6114,KRX
20140508,-73200,5,-800,-1.08,31290,244,361,+117,+135,3308,4906,+1598,+1855,KRX
20140507,-74000,5,-800,-1.07,78998,884,866,--18,--1536,11955,11698,--257,--20418,KRX
20140502,-74800,5,-100,-0.13,76566,241,1759,+1518,+2075,3203,23364,+20161,+27603,KRX
20140430,74900,3,0,0.00,74965,1357,800,--557,--683,18135,10693,--7442,--9106,KRX
20140429,+74900,2,+800,+1.08,83148,275,401,+126,--151,3686,5350,+1664,--2035,KRX
20140428,+74100,2,+1800,+2.49,191976,250,527,+277,--299,3348,7047,+3699,--4257,KRX
20140425,+72300,2,+300,+0.42,76046,75,651,+576,+232,1035,8991,+7956,+3181,KRX
20140424,-72000,5,-1300,-1.77,65483,46,390,+344,+229,635,5410,+4775,+3222,KRX
20140423,-73300,5,-900,-1.21,61139,105,220,+115,+512,1433,2986,+1553,+6893,KRX
20140422,-74200,5,-800,-1.07,62553,550,153,--397,--114,7400,2060,--5340,--1571,KRX
20140421,-75000,5,-100,-0.13,27219,372,89,--283,+273,4957,1188,--3769,+3722,KRX
20140418,+75100,2,+700,+0.94,36248,1070,514,--556,+263,14383,6892,--7491,+3534,KRX
20140417,+74400,2,+300,+0.40,44524,962,143,--819,+123,12950,1925,--11025,+1753,KRX
20140416,-74100,5,-100,-0.13,32679,976,34,--942,--809,13234,456,--12778,--10998,KRX
20140415,+74200,2,+200,+0.27,20437,161,28,--133,+587,2161,381,--1780,+8042,KRX
20140414,+74000,2,+800,+1.09,37025,977,257,--720,--302,13317,3495,--9822,--4077,KRX
20140411,-73200,5,-300,-0.41,64926,1092,674,--418,+996,15009,9264,--5745,+13413,KRX
20140410,-73500,5,-900,-1.21,93163,1718,304,--1414,--1062,23283,4125,--19158,--14402,KRX
20140409,+74400,2,+300,+0.40,56407,1118,766,--352,+98,15032,10276,--4756,+1325,KRX
20140408,-74100,5,-1000,-1.33,115341,1237,787,--450,--1037,16671,10590,--6081,--13817,KRX
20140407,-75100,5,-700,-0.92,67020,108,695,+587,+913,1423,9159,+7736,+11995,KRX
20140404,-75800,5,-1100,-1.43,114976,1391,1065,--326,--532,18197,13938,--4259,--6930,KRX
20140403,-76900,5,-1800,-2.29,57328,297,503,+206,--286,3782,6453,+2671,--3553,KRX
20140402,+78700,2,+800,+1.03,74564,478,970,+492,--250,6134,12358,+6224,--3210,KRX
20140401,-77900,5,-300,-0.38,179358,886,1628,+742,+2753,11270,20704,+9434,+35234,KRX
20140331,+78200,2,+900,+1.16,94802,2750,739,--2011,--2240,35283,9483,--25800,--28812,KRX
20140328,-77300,5,-100,-0.13,72448,443,672,+229,--647,5772,8784,+3012,--8360,KRX
20140327,-77400,5,-400,-0.51,69946,481,1357,+876,+393,6252,17624,+11372,+5160,KRX
20140326,+77800,2,+700,+0.91,47627,155,638,+483,+372,1988,8200,+6212,+4788,KRX
20140325,-77100,5,-1700,-2.16,49555,264,375,+111,+376,3376,4800,+1424,+4788,KRX
20140324,-78800,5,-100,-0.13,86580,609,344,--265,+473,7784,4420,--3364,+5920,KRX
20140321,-78900,5,-900,-1.13,101451,1318,580,--738,+71,16615,7331,--9284,+946,KRX
20140320,79800,3,0,0.00,128668,1347,538,--809,--464,17032,6802,--10230,--5799,KRX
20140319,+79800,2,+3700,+4.86,275170,952,607,--345,--228,12152,7721,--4431,--2886,KRX
20140318,+76100,2,+100,+0.13,123075,491,374,--117,+417,6482,4937,--1545,+5546,KRX
20140317,-76000,5,-500,-0.65,194542,2197,1663,--534,--2852,28915,21824,--7091,--37492,KRX
20140314,+76500,2,+6600,+9.44,532914,780,3098,+2318,+2822,10468,40869,+30401,+37589,KRX
20140313,-69900,5,-200,-0.29,105165,595,91,--504,--669,8491,1303,--7188,--9538,KRX
20140312,+70100,2,+700,+1.01,119795,214,379,+165,--669,3076,5426,+2350,--9612,KRX
20140311,69400,3,0,0.00,145881,209,1043,+834,+957,3014,14976,+11962,+13736,KRX
20140310,69400,3,0,0.00,135674,785,662,--123,--673,11249,9475,--1774,--9683,KRX
20140307,69400,3,0,0.00,196192,36,586,+550,+118,515,8424,+7909,+1738,KRX
20140306,69400,3,0,0.00,221204,71,503,+432,--244,1013,7184,+6171,--3513,KRX
20140305,+69400,2,+700,+1.02,123999,352,1028,+676,+120,5081,14765,+9684,+1698,KRX
20140304,-68700,5,-700,-1.01,108343,168,724,+556,--523,2429,10415,+7986,--7512,KRX
20140303,-69400,5,-600,-0.86,83840,54,1133,+1079,--841,777,16275,+15498,--11896,KRX
20140228,-70000,5,-1000,-1.41,104304,231,2151,+1920,+1576,3295,30689,+27394,+22583,KRX
20140227,-71000,5,-800,-1.11,70227,191,535,+344,+175,2670,7481,+4811,+2468,KRX
20140226,-71800,5,-1100,-1.51,72668,271,440,+169,--309,3725,6068,+2343,--4260,KRX
20140225,+72900,2,+1100,+1.53,94678,428,906,+478,+1296,5905,12508,+6603,+17666,KRX
20140224,-71800,5,-3800,-5.03,160674,1159,341,--818,--137,15732,4669,--11063,--2072,KRX
20140221,-75600,5,-300,-0.40,64058,774,93,--681,--63,10220,1229,--8991,--858,KRX
20140220,-75900,5,-600,-0.78,94852,796,178,--618,+64,10480,2347,--8133,+812,KRX
20140219,+76500,2,+100,+0.13,67067,984,302,--682,--195,12893,3948,--8945,--2555,KRX
20140218,+76400,2,+200,+0.26,56185,751,264,--487,--1207,9833,3443,--6390,--15841,KRX
20140217,-76200,5,-300,-0.39,175143,365,1085,+720,--757,4794,14245,+9451,--9805,KRX
20140214,-76500,5,-800,-1.03,132783,7,1484,+1477,+353,98,19354,+19256,+4793,KRX
20140213,-77300,5,-200,-0.26,44052,6,1130,+1124,--85,81,14544,+14463,--1097,KRX
20140212,-77500,5,-500,-0.64,59877,29,1238,+1209,+692,373,15933,+15560,+8954,KRX
20140211,-78000,5,-100,-0.13,30196,254,771,+517,+222,3256,9862,+6606,+2848,KRX
20140210,-78100,5,-1100,-1.39,30547,8,303,+295,--973,101,3859,+3758,--12321,KRX
20140207,+79200,2,+400,+0.51,52878,181,1449,+1268,+504,2286,18365,+16079,+6480,KRX
20140206,-78800,5,-1200,-1.50,40961,132,896,+764,+771,1658,11257,+9599,+9679,KRX
20140205,80000,3,0,0.00,72902,723,716,--7,--317,9098,9018,--80,--3963,KRX
20140204,-80000,5,-300,-0.37,71552,363,673,+310,--530,4571,8454,+3883,--6569,KRX
20140203,+80300,2,+300,+0.38,71100,293,1133,+840,+537,3656,14108,+10452,+6654,KRX
20140129,+80000,2,+1400,+1.78,35304,40,343,+303,+510,503,4301,+3798,+6437,KRX
20140128,+78600,2,+700,+0.90,54543,1058,851,--207,--1547,13511,10872,--2639,--19823,KRX
20140127,-77900,5,-2600,-3.23,93135,118,1458,+1340,+761,1512,18696,+17184,+10038,KRX
20140124,-80500,5,-1800,-2.19,58186,350,929,+579,+572,4328,11474,+7146,+7065,KRX
20140123,+82300,2,+500,+0.61,63151,435,442,+7,--685,5278,5359,+81,--8368,KRX
20140122,+81800,2,+500,+0.62,66985,263,955,+692,+133,3215,11664,+8449,+1555,KRX
20140121,+81300,2,+400,+0.49,77631,117,676,+559,--794,1455,8349,+6894,--9829,KRX
20140120,-80900,5,-300,-0.37,104841,88,1441,+1353,+861,1093,17816,+16723,+10685,KRX
20140117,-81200,5,-1100,-1.34,143294,50,542,+492,--560,614,6652,+6038,--6676,KRX
20140116,-82300,5,-1300,-1.56,109685,31,1083,+1052,+144,380,13094,+12714,+1978,KRX
20140115,-83600,5,-1400,-1.65,77377,510,1418,+908,+301,6042,16778,+10736,+3592,KRX
20140114,85000,3,0,0.00,58115,128,735,+607,--93,1507,8651,+7144,--1089,KRX
20140113,+85000,2,+200,+0.24,36886,178,878,+700,--243,2097,10330,+8233,--3012,KRX
20140110,+84800,2,+1400,+1.68,29821,77,1020,+943,+152,913,12158,+11245,+1781,KRX
20140109,-83400,5,-1500,-1.77,55010,112,903,+791,+153,1334,10798,+9464,+2099,KRX
20140108,-84900,5,-800,-0.93,38350,377,1015,+638,+589,4409,11774,+7365,+6783,KRX
20140107,+85700,2,+1000,+1.18,51675,109,158,+49,--415,1273,1855,+582,--4908,KRX
20140106,+84700,2,+200,+0.24,22197,115,579,+464,+133,1364,6854,+5490,+1572,KRX
20140103,-84500,5,-500,-0.59,14093,133,464,+331,--138,1572,5490,+3918,--1570,KRX
20140102,+85000,2,+1000,+1.19,26117,79,548,+469,+609,927,6415,+5488,+7155,KRX
20131230,-84000,5,-1200,-1.41,27729,518,378,--140,--270,6142,4475,--1667,--3194,KRX
20131227,-85200,5,-400,-0.47,21422,79,209,+130,+215,928,2455,+1527,+2506,KRX
20131226,-85600,5,-1900,-2.17,18395,191,106,--85,--155,2205,1226,--979,--1784,KRX
20131224,+87500,2,+800,+0.92,18320,212,282,+70,--63,2433,3238,+805,--726,KRX
20131223,-86700,5,-1200,-1.37,17655,212,345,+133,--102,2435,3966,+1531,--1145,KRX
20131220,+87900,2,+1100,+1.27,42963,287,522,+235,+298,3282,5958,+2676,+3392,KRX
20131219,-86800,5,-1700,-1.92,76689,188,125,--63,--339,2142,1426,--716,--3872,KRX
20131218,+88500,2,+200,+0.23,40494,1304,1580,+276,--352,14891,18047,+3156,--3954,KRX
20131217,+88300,2,+1800,+2.08,34046,127,755,+628,+698,1441,8551,+7110,+7940,KRX
20131216,+86500,2,+900,+1.05,44301,591,521,--70,+73,6865,6035,--830,+844,KRX
20131213,-85600,5,-100,-0.12,14228,268,125,--143,+12,3130,1456,--1674,+136,KRX
20131212,-85700,5,-1300,-1.49,24216,292,137,--155,--56,3400,1590,--1810,--685,KRX
20131211,87000,3,0,0.00,41043,282,183,--99,--236,3211,2086,--1125,--2706,KRX
20131210,+87000,2,+1300,+1.52,35960,53,190,+137,--83,619,2200,+1581,--959,KRX
20131209,-85700,5,-1100,-1.27,26760,407,627,+220,--325,4754,7294,+2540,--3831,KRX
20131206,+86800,2,+2400,+2.84,57082,119,664,+545,+341,1384,7755,+6371,+3956,KRX
20131205,-84400,5,-300,-0.35,13064,35,239,+204,+63,407,2822,+2415,+757,KRX
20131204,-84700,5,-100,-0.12,26553,17,158,+141,--225,205,1863,+1658,--2660,KRX
20131203,-84800,5,-100,-0.12,26687,66,432,+366,+119,772,5090,+4318,+1410,KRX
20131202,84900,3,0,0.00,22658,131,378,+247,+15,1551,4459,+2908,+177,KRX
20131129,+84900,2,+100,+0.12,27289,354,586,+232,--1037,4171,6902,+2731,--12229,KRX
20131128,+84800,2,+2200,+2.66,76094,56,1325,+1269,+912,668,15628,+14960,+10630,KRX
20131127,+82600,2,+100,+0.12,31439,367,724,+357,+380,4472,8802,+4330,+4608,KRX
20131126,-82500,5,-400,-0.48,18817,333,310,--23,--216,4024,3746,--278,--2580,KRX
20131125,-82900,5,-300,-0.36,15262,20,213,+193,+30,245,2547,+2302,+338,KRX
20131122,-83200,5,-300,-0.36,24471,22,185,+163,--302,266,2230,+1964,--3609,KRX
20131121,+83500,2,+500,+0.60,20784,128,593,+465,+1622,1537,7110,+5573,+19477,KRX
20131120,-83000,5,-1800,-2.12,72883,1723,566,--1157,--1314,20699,6795,--13904,--15759,KRX
20131119,+84800,2,+2100,+2.54,31427,425,582,+157,--702,5081,6936,+1855,--8531,KRX
20131118,+82700,2,+1100,+1.35,51151,171,1030,+859,+1066,2063,12449,+10386,+12928,KRX
20131115,-81600,5,-300,-0.37,46409,680,473,--207,--86,8313,5771,--2542,--1085,KRX
20131114,-81900,5,-1600,-1.92,51497,495,374,--121,--163,6004,4547,--1457,--1950,KRX
20131113,-83500,5,-1700,-2.00,60763,821,863,+42,+57,9786,10279,+493,+659,KRX
20131112,-85200,5,-1900,-2.18,37629,347,332,--15,+727,4048,3882,--166,+8405,KRX
20131111,-87100,5,-300,-0.34,46241,952,210,--742,--1285,10977,2406,--8571,--14785,KRX
20131108,+87400,2,+100,+0.11,65135,522,1065,+543,+932,5980,12194,+6214,+10658,KRX
20131107,-87300,5,-200,-0.23,16899,515,126,--389,--748,5885,1441,--4444,--8555,KRX
20131106,+87500,2,+1400,+1.63,9641,102,461,+359,+451,1167,5278,+4111,+5172,KRX
20131105,-86100,5,-1400,-1.60,14973,326,234,--92,--50,3771,2710,--1061,--567,KRX
20131104,-87500,5,-400,-0.46,13667,421,379,--42,+254,4817,4323,--494,+2897,KRX
20131101,-87900,5,-600,-0.68,21356,809,513,--296,--232,9230,5839,--3391,--2526,KRX
20131031,-88500,5,-600,-0.67,63430,1931,1867,--64,+340,21912,21047,--865,+3679,KRX
20131030,-89100,5,-900,-1.00,38907,558,154,--404,--1300,6282,1738,--4544,--14511,KRX
20131029,+90000,2,+200,+0.22,24027,443,1339,+896,+1119,4943,14910,+9967,+12474,KRX
20131028,+89800,2,+900,+1.01,32963,432,209,--223,--48,4871,2364,--2507,--546,KRX
20131025,-88900,5,-800,-0.89,27731,627,452,--175,--1018,7031,5070,--1961,--11355,KRX
20131024,+89700,2,+1200,+1.36,27700,111,954,+843,+986,1243,10637,+9394,+11002,KRX
20131023,-88500,5,-1300,-1.45,18679,449,306,--143,--815,5056,3448,--1608,--9091,KRX
20131022,+89800,2,+600,+0.67,41361,216,888,+672,--675,2418,9901,+7483,--7609,KRX
20131021,+89200,2,+1300,+1.48,31188,26,1373,+1347,+3273,296,15388,+15092,+36973,KRX
20131018,-87900,5,-1800,-2.01,47383,2410,484,--1926,--2650,27379,5498,--21881,--30104,KRX
20131017,89700,3,0,0.00,76060,216,940,+724,+301,2435,10658,+8223,+3575,KRX
20131016,-89700,5,-3200,-3.44,58939,389,812,+423,--962,4313,8961,+4648,--10299,KRX
20131015,+92900,2,+600,+0.65,45435,309,1694,+1385,+1370,3341,18288,+14947,+14801,KRX
20131014,-92300,5,-1700,-1.81,32173,270,285,+15,--41,2918,3064,+146,--439,KRX
20131011,94000,3,0,0.00,64796,400,456,+56,+214,4254,4839,+585,+2260,KRX
20131010,-94000,5,-600,-0.63,58754,390,232,--158,--409,4130,2455,--1675,--4339,KRX
20131008,-94600,5,-100,-0.11,44582,307,558,+251,+165,3275,5939,+2664,+1762,KRX
20131007,+94700,2,+200,+0.21,36533,356,442,+86,+300,3769,4671,+902,+3172,KRX
20131004,-94500,5,-1000,-1.05,48902,573,359,--214,--325,6059,3789,--2270,--3443,KRX
20131002,+95500,2,+1000,+1.06,39660,138,249,+111,--835,1455,2628,+1173,--8968,KRX
20131001,+94500,2,+1800,+1.94,45417,249,1195,+946,+943,2676,12817,+10141,+10116,KRX
20130930,-92700,5,-1100,-1.17,9883,185,188,+3,--215,1992,2017,+25,--2305,KRX
20130927,+93800,2,+200,+0.21,40276,356,574,+218,+564,3813,6143,+2330,+6115,KRX
20130926,93600,3,0,0.00,66875,864,518,--346,--190,9384,5599,--3785,--2098,KRX
20130925,+93600,2,+300,+0.32,51641,592,436,--156,--574,6355,4668,--1687,--6310,KRX
20130924,+93300,2,+1300,+1.41,82264,516,934,+418,--332,5578,10201,+4623,--3505,KRX
20130923,-92000,5,-300,-0.33,78873,579,1329,+750,+372,6282,14410,+8128,+4008,KRX
20130917,+92300,2,+1000,+1.10,51472,480,858,+378,--4,5258,9378,+4120,--56,KRX
20130916,+91300,2,+100,+0.11,19996,358,740,+382,+101,3921,8097,+4176,+1101,KRX
20130913,+91200,2,+600,+0.66,46494,289,570,+281,+1619,3146,6221,+3075,+17994,KRX
20130912,+90600,2,+800,+0.89,83757,2060,722,--1338,--957,22978,8059,--14919,--10686,KRX
20130911,+89800,2,+1800,+2.05,129153,1309,928,--381,--228,14585,10352,--4233,--2490,KRX
20130910,+88000,2,+500,+0.57,91651,836,683,--153,--123,9504,7761,--1743,--1398,KRX
20130909,87500,3,0,0.00,44213,333,303,--30,--408,3809,3464,--345,--4709,KRX
20130906,+87500,2,+1200,+1.39,59093,407,785,+378,+477,4698,9062,+4364,+5521,KRX
20130905,+86300,2,+400,+0.47,35466,428,329,--99,--333,4969,3812,--1157,--3883,KRX
20130904,+85900,2,+300,+0.35,43256,366,600,+234,+786,4267,6993,+2726,+9139,KRX
20130903,-85600,5,-1200,-1.38,43736,1241,689,--552,--79,14419,8006,--6413,--886,KRX
20130902,+86800,2,+1800,+2.12,49702,1106,633,--473,+969,12920,7393,--5527,+11394,KRX
20130830,-85000,5,-2900,-3.30,144996,2147,705,--1442,--1618,25136,8215,--16921,--18935,KRX
20130829,+87900,2,+1900,+2.21,73387,386,562,+176,--513,4406,6420,+2014,--5967,KRX
20130828,-86000,5,-1300,-1.49,109307,341,1030,+689,+1100,3944,11925,+7981,+12690,KRX
20130827,-87300,5,-400,-0.46,36333,929,518,--411,--239,10619,5910,--4709,--2757,KRX
20130826,-87700,5,-900,-1.02,39371,404,232,--172,+77,4586,2634,--1952,+863,KRX
20130823,+88600,2,+1100,+1.26,59828,545,296,--249,+148,6180,3365,--2815,+1721,KRX
20130822,-87500,5,-500,-0.57,71646,740,343,--397,--67,8443,3907,--4536,--780,KRX
20130821,88000,3,0,0.00,41482,656,326,--330,+291,7459,3703,--3756,+3297,KRX
