일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20230510,-57500,5,-200,-0.35,121479,2851,3135,+284,--290,49519,54525,+5006,--4954,KRX
20230509,+57700,2,+100,+0.17,114269,2195,2769,+574,+1938,38000,47960,+9960,+33358,KRX
20230508,-57600,5,-900,-1.54,156977,4073,2709,--1364,--3009,70388,46990,--23398,--51837,KRX
20230504,+58500,2,+1000,+1.74,217809,2566,4211,+1645,+1014,44191,72630,+28439,+17432,KRX
20230503,57500,3,0,0.00,80892,1104,1735,+631,+2436,19213,30220,+11007,+42372,KRX
20230502,-57500,5,-100,-0.17,122088,3809,2004,--1805,--2713,66275,34910,--31365,--47182,KRX
20230428,+57600,2,+400,+0.70,151580,3120,4028,+908,+1492,54294,70111,+15817,+25977,KRX
20230427,+57200,2,+500,+0.88,189594,3854,3270,--584,+623,67405,57245,--10160,+10964,KRX
20230426,+56700,2,+200,+0.35,157051,3745,2538,--1207,--928,65815,44691,--21124,--16245,KRX
20230425,-56500,5,-200,-0.35,111871,2571,2292,--279,+2119,45406,40527,--4879,+37362,KRX
20230424,+56700,2,+400,+0.71,121539,3848,1450,--2398,+426,67878,25637,--42241,+7429,KRX
20230421,+56300,2,+300,+0.54,227615,5892,3068,--2824,--4436,104057,54387,--49670,--78591,KRX
20230420,-56000,5,-400,-0.71,190018,2743,4355,+1612,--3664,48954,77875,+28921,--64790,KRX
20230419,-56400,5,-600,-1.05,281128,3246,8522,+5276,--376,57659,151370,+93711,--5330,KRX
20230418,-57000,5,-1100,-1.89,336305,5327,10979,+5652,+4598,93263,192304,+99041,+80552,KRX
20230417,-58100,5,-400,-0.68,284752,5359,6413,+1054,--1243,92463,110952,+18489,--20641,KRX
20230414,-58500,5,-700,-1.18,373903,5760,8057,+2297,+2945,97762,136892,+39130,+50211,KRX
20230413,+59200,2,+1000,+1.72,537726,9356,8708,--648,--10208,158893,147812,--11081,--176859,KRX
20230412,+58200,2,+1600,+2.83,595247,8790,18350,+9560,+11533,152206,317984,+165778,+200485,KRX
20230411,+56600,2,+900,+1.62,462823,7627,5654,--1973,+2989,134865,100158,--34707,+55533,KRX
20230410,+55700,2,+1900,+3.53,489992,8147,3185,--4962,--1120,148476,58236,--90240,--18731,KRX
20230407,+53800,2,+400,+0.75,277150,5333,1491,--3842,--6669,99397,27888,--71509,--124640,KRX
20230406,+53400,2,+1900,+3.69,590143,5559,8386,+2827,+2515,104328,157459,+53131,+47110,KRX
20230405,+51500,2,+100,+0.19,140798,1964,2276,+312,--941,38012,44033,+6021,--18470,KRX
20230404,+51400,2,+1100,+2.19,230342,3116,4369,+1253,+1473,61323,85814,+24491,+28879,KRX
20230403,-50300,5,-300,-0.59,119180,2210,1990,--220,--2074,43861,39473,--4388,--41084,KRX
20230331,+50600,2,+500,+1.00,121632,1710,3564,+1854,+1359,33816,70512,+36696,+26843,KRX
20230330,-50100,5,-300,-0.60,151159,1377,1872,+495,+545,27461,37314,+9853,+10846,KRX
20230329,-50400,5,-200,-0.40,128687,1853,1803,--50,--822,36792,35799,--993,--16269,KRX
20230328,+50600,2,+100,+0.20,118490,1348,2120,+772,+57,26707,41983,+15276,+1173,KRX
20230327,50500,3,0,0.00,103603,1599,2314,+715,--3,31737,45840,+14103,--163,KRX
20230324,-50500,5,-200,-0.39,110993,1658,2376,+718,--593,32956,47222,+14266,--11724,KRX
20230323,-50700,5,-100,-0.20,142903,1283,2594,+1311,+680,25418,51408,+25990,+13534,KRX
20230322,-50800,5,-600,-1.17,131485,1541,2172,+631,+1602,30085,42541,+12456,+31310,KRX
20230321,+51400,2,+200,+0.39,72773,1770,799,--971,--676,34400,15546,--18854,--13076,KRX
20230320,-51200,5,-500,-0.97,85336,1336,1041,--295,--1472,25905,20127,--5778,--28703,KRX
20230317,+51700,2,+1000,+1.97,184542,3602,4779,+1177,--83,69965,92890,+22925,--2068,KRX
20230316,-50700,5,-100,-0.20,103863,1369,2629,+1260,+2164,27065,52058,+24993,+42775,KRX
20230315,+50800,2,+700,+1.40,93225,2502,1598,--904,+845,49382,31600,--17782,+16889,KRX
20230314,-50100,5,-900,-1.76,210196,4981,3232,--1749,--746,98893,64222,--34671,--15100,KRX
20230313,-51000,5,-600,-1.16,138785,3696,2693,--1003,+699,72227,52656,--19571,+13527,KRX
20230310,-51600,5,-700,-1.34,180008,5078,3376,--1702,--1696,98796,65698,--33098,--33045,KRX
20230309,+52300,2,+200,+0.38,237214,5720,5714,--6,+1568,109457,109404,--53,+29998,KRX
20230308,-52100,5,-1200,-2.25,231310,7149,5575,--1574,--2851,136517,106466,--30051,--53976,KRX
20230307,+53300,2,+300,+0.57,189570,2608,3885,+1277,+1034,48875,72800,+23925,+19347,KRX
20230306,+53000,2,+400,+0.76,175238,3787,4030,+243,+251,71618,76196,+4578,+4726,KRX
20230303,+52600,2,+600,+1.15,191854,4739,4731,--8,+2543,90570,90422,--148,+48847,KRX
20230302,-52000,5,-700,-1.33,207954,5984,3433,--2551,--1063,115004,66009,--48995,--20708,KRX
20230228,-52700,5,-100,-0.19,174708,6515,5027,--1488,--110,123629,95342,--28287,--2162,KRX
20230227,-52800,5,-700,-1.31,219549,4721,3343,--1378,--3712,89598,63473,--26125,--70563,KRX
20230224,+53500,2,+2100,+4.09,623780,7081,9415,+2334,+2920,133723,178161,+44438,+55842,KRX
20230223,+51400,2,+100,+0.19,114250,2554,1968,--586,+1808,49693,38289,--11404,+35564,KRX
20230222,-51300,5,-500,-0.97,146379,3297,903,--2394,--1456,64639,17671,--46968,--28826,KRX
20230221,-51800,5,-100,-0.19,160692,3122,2184,--938,+265,60503,42361,--18142,+4975,KRX
20230220,+51900,2,+400,+0.78,120392,3272,2069,--1203,--1416,63135,40018,--23117,--27246,KRX
20230217,-51500,5,-300,-0.58,121429,2297,2510,+213,+2246,44638,48767,+4129,+43358,KRX
20230216,-51800,5,-100,-0.19,187117,4361,2328,--2033,--2894,84190,44961,--39229,--55843,KRX
20230215,-51900,5,-200,-0.38,123562,2465,3326,+861,+24,47583,64197,+16614,+512,KRX
20230214,-52100,5,-200,-0.38,158929,2000,2837,+837,+1758,38332,54434,+16102,+33807,KRX
20230213,-52300,5,-300,-0.57,172981,3290,2369,--921,+116,63193,45488,--17705,+1982,KRX
20230210,-52600,5,-700,-1.31,158702,2742,1705,--1037,--2417,52161,32474,--19687,--45633,KRX
20230209,53300,3,0,0.00,180704,2458,3838,+1380,+372,46375,72321,+25946,+6959,KRX
20230208,+53300,2,+600,+1.14,110726,1819,2827,+1008,+1956,34297,53284,+18987,+36973,KRX
20230207,52700,3,0,0.00,137195,4254,3306,--948,--1601,80645,62659,--17986,--30336,KRX
20230206,-52700,5,-600,-1.13,187234,4227,4880,+653,+41,79964,92314,+12350,+816,KRX
20230203,-53300,5,-100,-0.19,151736,2916,3528,+612,--1434,54917,66451,+11534,--26748,KRX
20230202,+53400,2,+100,+0.19,191759,2899,4945,+2046,+1338,54246,92528,+38282,+24953,KRX
20230201,+53300,2,+1000,+1.91,153331,2702,3410,+708,+5002,50981,64310,+13329,+95091,KRX
20230131,-52300,5,-700,-1.32,232763,7196,2902,--4294,--196,137053,55291,--81762,--5046,KRX
20230130,-53000,5,-1100,-2.03,239260,6400,2302,--4098,--2713,119908,43192,--76716,--50910,KRX
20230127,+54100,2,+500,+0.93,172214,4003,2618,--1385,--188,74472,48666,--25806,--3359,KRX
20230126,+53600,2,+300,+0.56,159016,3731,2534,--1197,+1032,69907,47460,--22447,+19380,KRX
20230125,-53300,5,-100,-0.19,169736,3745,1516,--2229,--862,70310,28483,--41827,--15991,KRX
20230120,+53400,2,+400,+0.75,171427,4428,3061,--1367,+484,83784,57948,--25836,+9281,KRX
20230119,53000,3,0,0.00,168533,4202,2351,--1851,+1025,79647,44530,--35117,+19762,KRX
20230118,-53000,5,-100,-0.19,170871,4088,1212,--2876,+2131,77902,23023,--54879,+38961,KRX
20230117,-53100,5,-1100,-2.03,295895,6956,1949,--5007,--4721,130525,36685,--93840,--88576,KRX
20230116,54200,3,0,0.00,132809,1496,1210,--286,+1463,27566,22302,--5264,+26868,KRX
20230113,-54200,5,-200,-0.37,176617,4706,2957,--1749,+3124,86499,54367,--32132,+57380,KRX
20230112,-54400,5,-500,-0.91,414681,9023,4150,--4873,--2043,165752,76240,--89512,--37683,KRX
20230111,-54900,5,-300,-0.54,206673,6356,3526,--2830,+326,116235,64406,--51829,+5050,KRX
20230110,-55200,5,-1200,-2.13,198108,6108,2952,--3156,--2862,110174,53295,--56879,--51743,KRX
20230109,+56400,2,+1700,+3.11,163829,3173,2879,--294,--1785,56808,51672,--5136,--32389,KRX
20230106,-54700,5,-100,-0.18,186106,2513,4004,+1491,+697,45920,73173,+27253,+12865,KRX
20230105,-54800,5,-400,-0.72,135139,2756,3550,+794,+659,50119,64507,+14388,+11911,KRX
20230104,-55200,5,-400,-0.72,127396,3326,3461,+135,+530,60188,62665,+2477,+9577,KRX
20230103,-55600,5,-800,-1.42,175061,3996,3601,--395,+552,72161,65061,--7100,+9666,KRX
20230102,-56400,5,-800,-1.40,120313,3204,2257,--947,--1288,56601,39835,--16766,--22721,KRX
20221229,-57200,5,-300,-0.52,150754,3559,3900,+341,+726,62157,68112,+5955,+12678,KRX
20221228,+57500,2,+200,+0.35,145986,2898,2513,--385,--619,50602,43879,--6723,--10619,KRX
20221227,+59900,2,+100,+0.17,210779,3118,3352,+234,--1500,52165,56061,+3896,--25137,KRX
20221226,+59800,2,+300,+0.50,242136,2622,4356,+1734,--633,43823,72856,+29033,--10598,KRX
20221223,-59500,5,-800,-1.33,226382,2751,5118,+2367,+250,46082,85713,+39631,+4383,KRX
20221222,+60300,2,+800,+1.34,124243,1466,3583,+2117,+2555,24418,59666,+35248,+42615,KRX
20221221,+59500,2,+200,+0.34,77548,1912,1474,--438,+195,32081,24714,--7367,+3620,KRX
20221220,+59300,2,+300,+0.51,190957,4620,3987,--633,+475,77826,66839,--10987,+7881,KRX
20221219,-59000,5,-400,-0.67,108168,3231,2123,--1108,--2550,54902,36034,--18868,--43202,KRX
20221216,-59400,5,-300,-0.50,153832,3578,5020,+1442,+158,60332,84666,+24334,+2876,KRX
20221215,59700,3,0,0.00,102662,1252,2536,+1284,+897,20933,42391,+21458,+14996,KRX
20221214,59700,3,0,0.00,109037,2257,2644,+387,--3293,37810,44272,+6462,--55543,KRX
20221213,+59700,2,+1800,+3.11,213604,1707,5387,+3680,+3948,28649,90654,+62005,+66664,KRX
20221212,-57900,5,-600,-1.03,69067,1601,1333,--268,--313,27575,22916,--4659,--5514,KRX
20221209,-58500,5,-1200,-2.01,237825,4170,4215,+45,--810,71209,72064,+855,--13450,KRX
20221208,+59700,2,+600,+1.02,279681,5541,6396,+855,+2033,92980,107285,+14305,+34053,KRX
20221207,-59100,5,-1400,-2.31,166435,4270,3092,--1178,--4803,71543,51795,--19748,--79875,KRX
20221206,+60500,2,+2500,+4.31,588548,6555,10180,+3625,+5477,109001,169128,+60127,+91886,KRX
20221205,-58000,5,-300,-0.51,105706,3678,1826,--1852,--1287,63111,31352,--31759,--22038,KRX
20221202,-58300,5,-200,-0.34,249041,3969,3404,--565,+953,68156,58435,--9721,+16096,KRX
20221201,+58500,2,+100,+0.17,148502,3326,1808,--1518,--383,56609,30792,--25817,--6294,KRX
20221130,+58400,2,+1000,+1.74,278389,10801,9666,--1135,+184,185613,166090,--19523,+3548,KRX
20221129,+57400,2,+500,+0.88,56614,2115,796,--1319,+676,36965,13894,--23071,+11921,KRX
20221128,-56900,5,-800,-1.39,123933,3880,1885,--1995,--1142,68098,33106,--34992,--20278,KRX
20221125,-57700,5,-800,-1.37,91613,2544,1691,--853,--1168,44011,29297,--14714,--20130,KRX
20221124,+58500,2,+600,+1.04,56835,825,1140,+315,+1147,14138,19554,+5416,+19780,KRX
20221123,-57900,5,-400,-0.69,105091,3157,2325,--832,+186,54538,40174,--14364,+3079,KRX
20221122,-58300,5,-200,-0.34,93587,2561,1543,--1018,+627,43819,26376,--17443,+10778,KRX
20221121,58500,3,0,0.00,93446,3527,1882,--1645,--1939,60444,32223,--28221,--33244,KRX
20221118,-58500,5,-400,-0.68,54349,1316,1610,+294,--560,22431,27454,+5023,--9441,KRX
20221117,-58900,5,-200,-0.34,70044,1303,2157,+854,+1127,22030,36494,+14464,+19062,KRX
20221116,-59100,5,-300,-0.51,112831,3800,3527,--273,--1010,64144,59546,--4598,--17100,KRX
20221115,+59400,2,+1400,+2.41,180618,3454,4191,+737,--113,58394,70896,+12502,--2145,KRX
20221114,-58000,5,-100,-0.17,136969,3603,4453,+850,--1014,62274,76921,+14647,--17409,KRX
20221111,+58100,2,+1000,+1.75,169312,3239,5103,+1864,+738,55638,87694,+32056,+12445,KRX
20221110,-57100,5,-200,-0.35,188188,3589,4715,+1126,+1669,62696,82307,+19611,+29081,KRX
20221109,-57300,5,-200,-0.35,139945,4037,3494,--543,--1181,70432,60962,--9470,--20561,KRX
20221108,+57500,2,+100,+0.17,133765,2623,3261,+638,+2150,45770,56861,+11091,+37537,KRX
20221107,57400,3,0,0.00,116279,3286,1774,--1512,--2442,57385,30939,--26446,--42891,KRX
20221104,-57400,5,-1800,-3.04,299649,6747,7677,+930,--4750,117347,133792,+16445,--79151,KRX
20221103,-59200,5,-1100,-1.82,189724,2066,7746,+5680,+2595,34765,130361,+95596,+44077,KRX
20221102,-60300,5,-100,-0.17,123496,1427,4512,+3085,--129,23758,75277,+51519,--2044,KRX
20221101,+60400,2,+600,+1.00,129964,1037,4251,+3214,+1796,17240,70803,+53563,+29847,KRX
20221031,59800,3,0,0.00,97758,2722,4140,+1418,+450,45538,69254,+23716,+7574,KRX
20221028,+59800,2,+100,+0.17,138731,3863,4831,+968,--2299,64576,80718,+16142,--38665,KRX
20221027,+59700,2,+300,+0.51,218998,4168,7435,+3267,--2261,69800,124607,+54807,--39513,KRX
20221026,+59400,2,+1500,+2.59,237156,2924,8452,+5528,+4209,49710,144030,+94320,+71490,KRX
20221025,+57900,2,+700,+1.22,219465,4007,5326,+1319,--1921,69163,91993,+22830,--34139,KRX
20221024,+57200,2,+1700,+3.06,190986,2573,5813,+3240,+3842,45249,102218,+56969,+67776,KRX
20221021,-55500,5,-900,-1.60,94039,3483,2881,--602,--6772,62545,51738,--10807,--120971,KRX
20221020,+56400,2,+900,+1.62,261482,6591,12761,+6170,+2141,117495,227659,+110164,+37365,KRX
20221019,+55500,2,+900,+1.65,166513,2280,6309,+4029,+1558,41159,113958,+72799,+27363,KRX
20221018,+54600,2,+1100,+2.06,209719,4883,7354,+2471,+4619,90466,135902,+45436,+85358,KRX
20221017,-53500,5,-1500,-2.73,183833,4607,2459,--2148,+1513,85745,45823,--39922,+26461,KRX
20221014,-55000,5,-300,-0.54,339195,7796,4135,--3661,--2227,141303,74920,--66383,--40359,KRX
20221013,+55300,2,+400,+0.73,223366,4185,2751,--1434,--220,75863,49839,--26024,--3710,KRX
20221012,54900,3,0,0.00,98437,2805,1591,--1214,--598,51528,29214,--22314,--11050,KRX
20221011,+54900,2,+300,+0.55,141157,3066,2450,--616,--2985,56325,45061,--11264,--55305,KRX
20221007,+54600,2,+900,+1.68,154914,2194,4563,+2369,+1645,40567,84608,+44041,+30551,KRX
20221006,-53700,5,-300,-0.56,98343,1385,2109,+724,--82,25741,39231,+13490,--1369,KRX
20221005,-54000,5,-200,-0.37,119613,3085,3891,+806,--795,56998,71857,+14859,--14698,KRX
20221004,-54200,5,-100,-0.18,220146,4618,6219,+1601,+1145,85759,115316,+29557,+21191,KRX
20220930,-54300,5,-700,-1.27,113795,3583,4039,+456,--1303,65654,74020,+8366,--23667,KRX
20220929,+55000,2,+1500,+2.80,168314,3841,5600,+1759,--269,69897,101930,+32033,--5944,KRX
20220928,-53500,5,-300,-0.56,188035,4233,6261,+2028,+2204,79113,117090,+37977,+41253,KRX
20220927,+53800,2,+500,+0.94,106187,2899,2723,--176,+1727,54162,50886,--3276,+32087,KRX
20220926,-53300,5,-1500,-2.74,125521,3486,1583,--1903,+381,64910,29547,--35363,+5977,KRX
20220923,-54800,5,-1000,-1.79,127153,3784,1500,--2284,--1105,68518,27178,--41340,--20169,KRX
20220922,55800,3,0,0.00,126019,3342,2163,--1179,+250,59992,38821,--21171,+4394,KRX
20220921,-55800,5,-300,-0.53,92870,2958,1529,--1429,--747,52939,27374,--25565,--13337,KRX
20220920,+56100,2,+400,+0.72,82917,2865,2183,--682,+256,51218,38990,--12228,+4607,KRX
20220919,-55700,5,-200,-0.36,55368,1793,855,--938,--619,32167,15332,--16835,--11103,KRX
20220916,+55900,2,+500,+0.90,105058,3725,3406,--319,+793,66856,61124,--5732,+14249,KRX
20220915,-55400,5,-200,-0.36,65465,2105,993,--1112,--1312,37825,17844,--19981,--23481,KRX
20220914,-55600,5,-500,-0.89,121422,2051,2251,+200,+970,36892,40392,+3500,+17210,KRX
20220913,+56100,2,+500,+0.90,135790,2954,2184,--770,+433,52650,38940,--13710,+7918,KRX
20220908,+55600,2,+100,+0.18,107016,3493,2290,--1203,--649,62796,41168,--21628,--11643,KRX
20220907,-55500,5,-300,-0.54,115049,3069,2515,--554,+325,55386,45401,--9985,+5681,KRX
20220906,-55800,5,-400,-0.71,61551,1866,987,--879,+891,33289,17623,--15666,+15917,KRX
20220905,+56200,2,+200,+0.36,78746,2634,864,--1770,--2574,47002,15419,--31583,--45897,KRX
20220902,-56000,5,-100,-0.18,111305,2611,3415,+804,--216,46466,60780,+14314,--3845,KRX
20220901,-56100,5,-700,-1.23,153203,4552,5572,+1020,+1591,80987,99146,+18159,+28209,KRX
20220831,+56800,2,+200,+0.35,204678,7488,6917,--571,--1164,131775,121725,--10050,--20637,KRX
20220830,+56600,2,+600,+1.07,121959,3006,3599,+593,--1256,53374,63961,+10587,--22624,KRX
20220829,-56000,5,-1000,-1.75,152558,1768,3617,+1849,+956,31759,64970,+33211,+17514,KRX
20220826,57000,3,0,0.00,96596,1582,2475,+893,--1297,27796,43493,+15697,--22899,KRX
20220825,+57000,2,+1200,+2.15,161509,2161,4351,+2190,+1652,37927,76523,+38596,+28947,KRX
20220824,+55800,2,+100,+0.18,113900,2337,2875,+538,+1677,41850,51499,+9649,+29775,KRX
20220823,-55700,5,-1400,-2.45,139611,2604,1465,--1139,--1522,46158,26032,--20126,--26856,KRX
20220822,-57100,5,-200,-0.35,80927,1506,1889,+383,+579,26431,33161,+6730,+10224,KRX
20220819,+57300,2,+500,+0.88,88625,1611,1415,--196,--800,28309,24815,--3494,--14152,KRX
20220818,-56800,5,-700,-1.22,121809,1546,2150,+604,+158,27156,37814,+10658,+2886,KRX
20220817,-57500,5,-500,-0.86,141995,2448,2894,+446,--1260,42537,50309,+7772,--21706,KRX
20220816,-58000,5,-700,-1.19,178679,2068,3774,+1706,+2347,35498,64976,+29478,+40426,KRX
20220812,-58700,5,-300,-0.51,100918,2444,1803,--641,--951,41539,30591,--10948,--16204,KRX
20220811,+59000,2,+100,+0.17,130330,2497,2807,+310,--134,42386,47642,+5256,--2290,KRX
20220810,+58900,2,+200,+0.34,98156,1743,2187,+444,--419,29625,37171,+7546,--7106,KRX
20220809,-58700,5,-100,-0.17,111247,1658,2521,+863,--110,28148,42800,+14652,--1970,KRX
20220808,+58800,2,+500,+0.86,163486,2989,3962,+973,+563,51097,67719,+16622,+9595,KRX
20220805,+58300,2,+300,+0.52,142964,2000,2410,+410,+1423,34380,41407,+7027,+24606,KRX
20220804,+58000,2,+1700,+3.02,240328,5968,4955,--1013,--525,103769,86190,--17579,--8937,KRX
20220803,-56300,5,-400,-0.71,138901,2781,2293,--488,+1269,49336,40694,--8642,+22372,KRX
20220802,-56700,5,-500,-0.87,117652,3065,1308,--1757,+232,54081,23067,--31014,+3705,KRX
20220801,-57200,5,-600,-1.04,162282,3923,1934,--1989,+400,68579,33860,--34719,+6682,KRX
20220729,57800,3,0,0.00,170417,5117,2728,--2389,--847,88578,47177,--41401,--14777,KRX
20220728,-57800,5,-200,-0.34,130141,3180,1638,--1542,--743,54922,28298,--26624,--12723,KRX
20220727,+58000,2,+300,+0.52,140105,3334,2535,--799,+412,57724,43823,--13901,+7125,KRX
20220726,-57700,5,-100,-0.17,84059,2490,1279,--1211,--680,43216,22190,--21026,--11865,KRX
20220725,57800,3,0,0.00,79017,2189,1658,--531,--830,37858,28697,--9161,--14323,KRX
20220722,57800,3,0,0.00,101617,2413,2712,+299,--405,41782,46944,+5162,--7020,KRX
20220721,-57800,5,-100,-0.17,136041,3236,3940,+704,+1796,56105,68287,+12182,+31025,KRX
20220720,-57900,5,-200,-0.34,127748,3869,2777,--1092,--1541,66927,48084,--18843,--26538,KRX
20220719,+58100,2,+400,+0.69,99577,2034,2483,+449,+449,34977,42672,+7695,+7733,KRX
20220718,+57700,2,+400,+0.70,100369,2517,2517,0,--60,43754,43716,--38,--1108,KRX
20220715,-57300,5,-200,-0.35,126581,2609,2669,+60,--943,45545,46615,+1070,--16524,KRX
20220714,+57500,2,+400,+0.70,192395,4481,5484,+1003,+14,78120,95714,+17594,+444,KRX
20220713,-57100,5,-300,-0.52,142481,3143,4132,+989,--916,54788,71938,+17150,--16213,KRX
20220712,57400,3,0,0.00,136416,1784,3689,+1905,+572,31283,64646,+33363,+10089,KRX
20220711,+57400,2,+100,+0.17,126051,2376,3709,+1333,+113,41537,64811,+23274,+1886,KRX
20220708,-57300,5,-400,-0.69,160345,2680,3900,+1220,--85,46892,68280,+21388,--1277,KRX
20220707,+57700,2,+600,+1.05,116584,1813,3118,+1305,--10,31517,54182,+22665,--316,KRX
20220706,-57100,5,-600,-1.04,157739,3815,5130,+1315,--416,66634,89615,+22981,--7252,KRX
20220705,+57700,2,+700,+1.23,122298,1674,3405,+1731,+1595,29201,59434,+30233,+27819,KRX
20220704,+57000,2,+1000,+1.79,160728,3480,3616,+136,+2306,61533,63947,+2414,+41047,KRX
20220701,56000,3,0,0.00,154088,4257,2087,--2170,--2496,75806,37173,--38633,--44434,KRX
20220630,+56000,2,+300,+0.54,118834,2607,2933,+326,--30,46456,52257,+5801,--567,KRX
20220629,-55700,5,-400,-0.71,95785,1701,2057,+356,--1152,30507,36875,+6368,--20846,KRX
20220628,+56100,2,+800,+1.45,102408,1852,3360,+1508,--513,33245,60459,+27214,--9193,KRX
20220627,-55300,5,-400,-0.72,145310,1966,3987,+2021,+171,35434,71841,+36407,+3026,KRX
20220624,+55700,2,+1100,+2.01,120841,1991,3841,+1850,+2318,35929,69310,+33381,+41969,KRX
20220623,-54600,5,-400,-0.73,151555,3144,2676,--468,--727,57243,48655,--8588,--13336,KRX
20220622,-55000,5,-400,-0.72,138456,2285,2544,+259,+208,41254,46002,+4748,+3957,KRX
20220621,+55400,2,+700,+1.28,136000,2559,2610,+51,+395,46610,47401,+791,+7068,KRX
20220620,+54700,2,+300,+0.55,120637,2367,2023,--344,+1021,43582,37305,--6277,+18869,KRX
20220617,-54400,5,-200,-0.37,163422,4419,3054,--1365,--1097,81472,56326,--25146,--20254,KRX
20220616,+54600,2,+400,+0.74,90858,2029,1761,--268,+2976,37071,32179,--4892,+54417,KRX
20220615,-54200,5,-1500,-2.69,174469,4880,1636,--3244,--2738,89287,29978,--59309,--50040,KRX
20220614,55700,3,0,0.00,159462,3551,3045,--506,--402,64321,55052,--9269,--7282,KRX
20220613,-55700,5,-1500,-2.62,186954,2949,2845,--104,+626,52701,50714,--1987,+10638,KRX
20220610,-57200,5,-1100,-1.89,185133,3151,2421,--730,+1277,54965,42340,--12625,+21854,KRX
20220609,+58300,2,+200,+0.34,156627,6244,4237,--2007,--1099,107332,72853,--34479,--18863,KRX
20220608,+58100,2,+100,+0.17,100930,3039,2131,--908,--2837,52305,36689,--15616,--48699,KRX
20220607,-58000,5,-1600,-2.68,187321,3209,5138,+1929,+3923,54895,87978,+33083,+66583,KRX
20220603,59600,3,0,0.00,99591,3265,1271,--1994,--1359,54851,21351,--33500,--22847,KRX
20220602,-59600,5,-800,-1.32,117011,2870,2235,--635,--6526,48242,37589,--10653,--108704,KRX
20220531,+60400,2,+200,+0.33,344548,10344,16235,+5891,+4473,171579,269630,+98051,+74508,KRX
20220530,+60200,2,+400,+0.67,114368,1403,2821,+1418,+2603,23335,46878,+23543,+43355,KRX
20220527,-59800,5,-100,-0.17,96140,2666,1481,--1185,--155,44577,24765,--19812,--2545,KRX
20220526,+59900,2,+200,+0.34,130129,3828,2798,--1030,--2008,64023,46756,--17267,--33562,KRX
20220525,+59700,2,+600,+1.02,157411,3376,4354,+978,+701,56468,72763,+16295,+11629,KRX
20220524,-59100,5,-500,-0.84,132555,3168,3445,+277,--401,53353,58019,+4666,--6806,KRX
20220523,+59600,2,+1100,+1.88,178141,3269,3947,+678,+1515,55234,66706,+11472,+25793,KRX
20220520,+58500,2,+300,+0.52,168303,4464,3627,--837,--401,76367,62046,--14321,--6777,KRX
20220519,-58200,5,-400,-0.68,161514,4273,3837,--436,--4576,73718,66174,--7544,--78814,KRX
20220518,+58600,2,+800,+1.38,170379,2790,6930,+4140,+6021,47940,119210,+71270,+103807,KRX
20220517,57800,3,0,0.00,120933,3238,1357,--1881,--1289,56055,23518,--32537,--22357,KRX
20220516,-57800,5,-400,-0.69,118147,2585,1993,--592,--587,44692,34512,--10180,--10154,KRX
20220513,+58200,2,+1000,+1.75,142927,3161,3156,--5,+1473,54611,54585,--26,+25835,KRX
20220512,-57200,5,-700,-1.21,162227,3814,2336,--1478,--1775,66624,40763,--25861,--31041,KRX
20220511,-57900,5,-200,-0.34,176881,3688,3985,+297,+608,63911,69091,+5180,+10752,KRX
20220510,-58100,5,-300,-0.51,201464,4944,4633,--311,+1647,85576,80004,--5572,+28098,KRX
20220509,-58400,5,-200,-0.34,164158,3956,1998,--1958,+354,68034,34364,--33670,+5721,KRX
20220506,-58600,5,-1100,-1.84,136280,4011,1699,--2312,+1711,68312,28921,--39391,+28223,KRX
20220504,-59700,5,-800,-1.32,224060,6687,2664,--4023,--3654,112324,44710,--67614,--61522,KRX
20220503,-60500,5,-400,-0.66,192750,3064,2695,--369,--1689,50550,44458,--6092,--27796,KRX
20220502,-60900,5,-200,-0.33,125568,1452,2772,+1320,+443,23913,45617,+21704,+7374,KRX
20220429,61100,3,0,0.00,150707,2463,3340,+877,+1421,40429,54759,+14330,+23245,KRX
20220428,+61100,2,+200,+0.33,186470,4157,3613,--544,--2098,68524,59609,--8915,--34723,KRX
20220427,+60900,2,+1300,+2.18,355328,4504,6058,+1554,+1462,74248,100056,+25808,+24279,KRX
20220426,+59600,2,+800,+1.36,134539,2817,2909,+92,+1908,47294,48823,+1529,+32368,KRX
20220425,-58800,5,-800,-1.34,123055,2723,907,--1816,--4025,46278,15439,--30839,--68121,KRX
20220422,59600,3,0,0.00,119189,1910,4119,+2209,+2023,32209,69491,+37282,+34179,KRX
20220421,+59600,2,+400,+0.68,91931,2458,2644,+186,--799,41280,44383,+3103,--13415,KRX
20220420,-59200,5,-600,-1.00,159753,3808,4793,+985,--146,63750,80268,+16518,--2180,KRX
20220419,+59800,2,+700,+1.18,191263,4175,5306,+1131,+1511,69859,88557,+18698,+25097,KRX
20220418,-59100,5,-400,-0.67,60764,1207,827,--380,--2438,20356,13957,--6399,--40934,KRX
20220415,+59500,2,+600,+1.02,172971,1917,3975,+2058,+3128,32424,66959,+34535,+52609,KRX
20220414,-58900,5,-1100,-1.83,205046,4031,2961,--1070,--1382,68202,50128,--18074,--23341,KRX
20220413,+60000,2,+400,+0.67,138002,2157,2469,+312,+331,36147,41414,+5267,+5535,KRX
