일자,현재가,대비부호,전일대비,등락율,체결수량,프로그램매도금액,프로그램매수금액,프로그램순매수금액,프로그램순매수금액증감,프로그램매도수량,프로그램매수수량,프로그램순매수수량,프로그램순매수수량증감,거래소구분
20210607,128500,3,0,0.00,2562918,43749,56683,+12934,--6964,339662,439426,+99764,--55763,KRX
20210604,-128500,5,-500,-0.39,2555891,63676,83574,+19898,--43476,499071,654598,+155527,--337357,KRX
20210603,+129000,2,+3000,+2.38,3353993,64798,128172,+63374,+96082,502862,995746,+492884,+750842,KRX
20210602,-126000,5,-2500,-1.95,2885654,112751,80043,--32708,--33312,887917,629959,--257958,--261736,KRX
20210601,+128500,2,+1500,+1.18,2819179,64750,65354,+604,--32178,505584,509362,+3778,--256026,KRX
20210531,+127000,2,+2000,+1.60,2448074,53574,86356,+32782,+106956,426319,686123,+259804,+852561,KRX
20210528,-125000,5,-500,-0.40,2332971,118687,44513,--74174,--56623,947311,354554,--592757,--453172,KRX
20210527,+125500,2,+2500,+2.03,4539067,175634,158083,--17551,--14465,1404155,1264570,--139585,--112793,KRX
20210526,123000,3,0,0.00,3015522,92410,89324,--3086,--56070,750873,724081,--26792,--460165,KRX
20210525,+123000,2,+3500,+2.93,3258364,64368,117352,+52984,+45794,526652,960025,+433373,+373840,KRX
20210524,-119500,5,-3000,-2.45,3188734,86709,93899,+7190,+69623,722172,781705,+59533,+565512,KRX
20210521,122500,3,0,0.00,4062695,157636,95203,--62433,--54030,1277722,771743,--505979,--437119,KRX
20210520,+122500,2,+1500,+1.24,4600751,169728,161325,--8403,--3541,1388723,1319863,--68860,--30841,KRX
20210518,+121000,2,+3500,+2.98,3470048,86819,81957,--4862,--11980,718098,680079,--38019,--99066,KRX
20210517,-117500,5,-1000,-0.84,3110127,56598,63716,+7118,+44120,478623,539670,+61047,+373506,KRX
20210514,+118500,2,+1000,+0.85,3227201,94033,57031,--37002,--15773,791607,479148,--312459,--131377,KRX
20210513,-117500,5,-2000,-1.67,6042025,141701,120472,--21229,+66413,1210010,1028928,--181082,+541202,KRX
20210512,-119500,5,-3500,-2.85,8272196,315891,228249,--87642,+148917,2615639,1893355,--722284,+1183620,KRX
20210511,-123000,5,-7000,-5.38,9882491,359996,123437,--236559,--210214,2900804,994900,--1905904,--1702351,KRX
20210510,+130000,2,+500,+0.39,3067077,89013,62668,--26345,--19329,685797,482244,--203553,--147738,KRX
20210507,+129500,2,+500,+0.39,3450323,92437,85421,--7016,+47234,717113,661298,--55815,+365980,KRX
20210506,-129000,5,-3000,-2.27,4211535,161022,106772,--54250,--22625,1248219,826424,--421795,--178236,KRX
20210504,+132000,2,+500,+0.38,2547004,115341,83716,--31625,--131898,881703,638144,--243559,--1008902,KRX
20210503,+131500,2,+3500,+2.73,4085398,77608,177881,+100273,+135324,595338,1360681,+765343,+1039795,KRX
20210430,-128000,5,-2000,-1.54,3955947,97258,62207,--35051,--25488,759446,484994,--274452,--198027,KRX
20210429,130000,3,0,0.00,3738266,84278,74715,--9563,+99034,647348,570923,--76425,+756675,KRX
20210428,-130000,5,-5000,-3.70,5596760,196937,88340,--108597,--111910,1504969,671869,--833100,--856537,KRX
20210427,+135000,2,+3500,+2.66,3394650,88655,91968,+3313,+62475,661583,685020,+23437,+474863,KRX
20210426,-131500,5,-1000,-0.75,2904879,121613,62451,--59162,--30902,926642,475216,--451426,--230459,KRX
20210423,-132500,5,-500,-0.38,4854412,128353,100093,--28260,--18687,984719,763752,--220967,--149129,KRX
20210422,+133000,2,+500,+0.38,3007457,97381,87808,--9573,+150607,728276,656438,--71838,+1122939,KRX
20210421,-132500,5,-6000,-4.33,5120577,216710,56530,--160180,--133229,1613480,418703,--1194777,--996551,KRX
20210420,+138500,2,+500,+0.36,2167732,108822,81871,--26951,--36642,792020,593794,--198226,--267751,KRX
20210419,+138000,2,+500,+0.36,1906782,67674,77365,+9691,+34365,490118,559643,+69525,+248908,KRX
20210416,137500,3,0,0.00,1982877,82055,57381,--24674,--7239,594555,415172,--179383,--51878,KRX
20210415,+137500,2,+500,+0.36,2291160,96970,79535,--17435,+38369,705510,578005,--127505,+278775,KRX
20210414,-137000,5,-2500,-1.79,2777203,102183,46379,--55804,--73498,743011,336731,--406280,--532887,KRX
20210413,+139500,2,+2000,+1.45,2876178,69060,86754,+17694,+77227,498881,625488,+126607,+557384,KRX
20210412,-137500,5,-2500,-1.79,3878457,131988,72455,--59533,--16258,956798,526021,--430777,--123700,KRX
20210409,-140000,5,-4000,-2.78,3276077,118588,75313,--43275,--35198,836026,528949,--307077,--250305,KRX
20210408,+144000,2,+500,+0.35,3774932,97880,89803,--8077,+3608,679687,622915,--56772,+26765,KRX
20210407,+143500,2,+500,+0.35,2424687,85591,73906,--11685,--9377,595119,511582,--83537,--61957,KRX
20210406,143000,3,0,0.00,3753217,100031,97723,--2308,--31169,695462,673882,--21580,--223163,KRX
20210405,+143000,2,+2000,+1.42,2616440,39238,68099,+28861,+45056,274983,476566,+201583,+316642,KRX
20210402,+141000,2,+500,+0.36,3432245,101671,85476,--16195,--190472,718760,603701,--115059,--1373621,KRX
20210401,+140500,2,+8000,+6.04,5833436,105453,279730,+174277,+251915,761792,2020354,+1258562,+1842472,KRX
20210331,-132500,5,-2000,-1.49,3309680,160396,82758,--77638,--70136,1204065,620155,--583910,--526420,KRX
20210330,+134500,2,+2500,+1.89,3304184,95040,87538,--7502,--4532,709971,652481,--57490,--35459,KRX
20210329,-132000,5,-3000,-2.22,3575226,75602,72632,--2970,+34893,567080,545049,--22031,+262894,KRX
20210326,+135000,2,+2000,+1.50,3835443,107726,69863,--37863,+3072,805885,520960,--284925,+25625,KRX
20210325,-133000,5,-500,-0.37,4157799,160770,119835,--40935,--2415,1214281,903731,--310550,--19636,KRX
20210324,-133500,5,-1500,-1.11,3894080,135746,97226,--38520,+30690,1021196,730282,--290914,+218717,KRX
20210323,-135000,5,-3000,-2.17,3839090,150579,81369,--69210,--31599,1105750,596119,--509631,--237174,KRX
20210322,138000,3,0,0.00,2727719,106760,69149,--37611,+5842,771336,498879,--272457,+42373,KRX
20210319,-138000,5,-4000,-2.82,4015627,136448,92995,--43453,--86354,987425,672595,--314830,--611368,KRX
20210318,+142000,2,+2000,+1.43,4426840,86657,129558,+42901,+77787,606809,903347,+296538,+546693,KRX
20210317,-140000,5,-500,-0.36,2588319,85649,50763,--34886,--59847,613084,362929,--250155,--428595,KRX
20210316,+140500,2,+4000,+2.93,3304561,91896,116857,+24961,+138935,658490,836930,+178440,+1009271,KRX
20210315,-136500,5,-3500,-2.50,4289990,197306,83332,--113974,--160759,1428611,597780,--830831,--1163635,KRX
20210312,+140000,2,+3000,+2.19,4548695,92671,139456,+46785,+6455,658009,990813,+332804,+40190,KRX
20210311,+137000,2,+4000,+3.01,6707671,166159,206489,+40330,+57816,1213180,1505794,+292614,+419313,KRX
20210310,-133000,5,-3500,-2.56,5614476,123688,106202,--17486,+50600,906856,780157,--126699,+391269,KRX
20210309,+136500,2,+1000,+0.74,7822152,262696,194610,--68086,--79090,1973836,1455868,--517968,--594915,KRX
20210308,-135500,5,-4500,-3.21,5587787,119542,130546,+11004,+60256,860927,937874,+76947,+431286,KRX
20210305,-140000,5,-2000,-1.41,6091444,170298,121046,--49252,+57957,1225482,871143,--354339,+398963,KRX
20210304,-142000,5,-5000,-3.40,6586562,203003,95794,--107209,--135402,1423150,669848,--753302,--945892,KRX
20210303,+147000,2,+2500,+1.73,5827221,75910,104103,+28193,+47201,526733,719323,+192590,+330421,KRX
20210302,+144500,2,+3000,+2.12,9376523,203307,184299,--19008,+178385,1403178,1265347,--137831,+1260549,KRX
20210226,-141500,5,-7000,-4.71,10843268,399274,201881,--197393,--397044,2820985,1422605,--1398380,--2783861,KRX
20210225,+148500,2,+12500,+9.19,9936495,122381,322032,+199651,+211791,841202,2226683,+1385481,+1483681,KRX
20210224,-136000,5,-2500,-1.81,9074809,163995,151855,--12140,--36656,1184730,1086530,--98200,--275680,KRX
20210223,+138500,2,+2000,+1.47,6400037,118006,142522,+24516,+113195,867635,1045115,+177480,+825300,KRX
20210222,+136500,2,+3500,+2.63,7961516,191539,102860,--88679,--132673,1397298,749478,--647820,--982158,KRX
20210219,+133000,2,+7000,+5.56,6986526,129578,173572,+43994,+114525,990253,1324591,+334338,+892299,KRX
20210218,-126000,5,-4000,-3.08,3792425,158822,88291,--70531,+22682,1252076,694115,--557961,+164483,KRX
20210217,-130000,5,-2500,-1.89,3621178,160778,67565,--93213,--65322,1244305,521861,--722444,--510163,KRX
20210216,+132500,2,+500,+0.38,3218689,88293,60402,--27891,--178581,668676,456395,--212281,--1359807,KRX
20210215,+132000,2,+6000,+4.76,5384526,81250,231940,+150690,+197928,619563,1767089,+1147526,+1523285,KRX
20210210,+126000,2,+500,+0.40,4262526,164462,117224,--47238,--53469,1308648,932889,--375759,--420082,KRX
20210209,+125500,2,+500,+0.40,5177095,153625,159856,+6231,+29426,1205903,1250226,+44323,+228166,KRX
20210208,-125000,5,-2500,-1.96,2876471,82741,59546,--23195,--31533,655391,471548,--183843,--249562,KRX
20210205,+127500,2,+2500,+2.00,3497303,97625,105963,+8338,+30107,773811,839530,+65719,+240778,KRX
20210204,-125000,5,-5000,-3.85,4600618,119489,97720,--21769,+49215,952355,777296,--175059,+371829,KRX
20210203,130000,3,0,0.00,3693688,147762,76778,--70984,--76602,1136060,589172,--546888,--588373,KRX
20210202,+130000,2,+5000,+4.00,4880067,117708,123326,+5618,+81598,908037,949522,+41485,+661599,KRX
20210201,+125000,2,+2500,+2.04,5620305,267215,191235,--75980,--9240,2171306,1551192,--620114,--75096,KRX
20210129,-122500,5,-500,-0.41,7391307,254205,187465,--66740,+47678,2052027,1507009,--545018,+381140,KRX
20210128,-123000,5,-5500,-4.28,6270829,222010,107592,--114418,--83909,1796697,870539,--926158,--688163,KRX
20210127,-128500,5,-500,-0.39,5068456,154964,124455,--30509,+205390,1198670,960675,--237995,+1579768,KRX
20210126,-129000,5,-6000,-4.44,6270106,321650,85751,--235899,--297187,2475065,657302,--1817763,--2277931,KRX
20210125,+135000,2,+6500,+5.06,5061864,87957,149245,+61288,+61075,657258,1117426,+460168,+460350,KRX
20210122,-128500,5,-3000,-2.28,3927767,104794,105007,+213,--12820,806398,806216,--182,--98784,KRX
20210121,+131500,2,+1000,+0.77,3067677,74842,87875,+13033,+59705,570740,669342,+98602,+453392,KRX
20210120,130500,3,0,0.00,4913282,183038,136366,--46672,+41253,1388656,1033866,--354790,+319545,KRX
20210119,+130500,2,+500,+0.38,4513315,219368,131443,--87925,--69273,1681008,1006673,--674335,--527612,KRX
20210118,+130000,2,+2500,+1.96,5927419,169520,150868,--18652,+16129,1325043,1178320,--146723,+125583,KRX
20210115,-127500,5,-3000,-2.30,4838114,153211,118430,--34781,+35740,1185608,913302,--272306,+268765,KRX
20210114,-130500,5,-2500,-1.88,5380278,238041,167520,--70521,--84199,1823580,1282509,--541071,--642583,KRX
20210113,+133000,2,+4000,+3.10,6791044,182077,195755,+13678,+55645,1388838,1490350,+101512,+431052,KRX
20210112,-129000,5,-4000,-3.01,8700877,276727,234760,--41967,+93680,2150793,1821253,--329540,+669222,KRX
20210111,-133000,5,-5000,-3.62,11154671,306386,170739,--135647,--155819,2264400,1265638,--998762,--1138809,KRX
20210108,+138000,2,+3500,+2.60,8713010,223423,243595,+20172,+83425,1649869,1789916,+140047,+606622,KRX
20210107,+134500,2,+3500,+2.67,5981299,180720,117467,--63253,--68701,1335489,868914,--466575,--503411,KRX
20210106,+131000,2,+500,+0.38,8525749,209559,215007,+5448,--50336,1581858,1618694,+36836,--398649,KRX
20210105,+130500,2,+4500,+3.57,7180224,138838,194622,+55784,+54285,1081551,1517036,+435485,+421155,KRX
20210104,+126000,2,+7500,+6.33,7995016,188788,190287,+1499,--11304,1517844,1532174,+14330,--95427,KRX
20201230,+118500,2,+2500,+2.16,4195192,85360,98163,+12803,+22575,729841,839598,+109757,+196837,KRX
20201229,+116000,2,+500,+0.43,4208916,85112,75340,--9772,+5729,734856,647776,--87080,+44538,KRX
20201228,-115500,5,-2500,-2.12,4825132,82560,67059,--15501,--31068,702759,571141,--131618,--263094,KRX
20201224,+118000,2,+2000,+1.72,3486636,63366,78933,+15567,--33884,539910,671386,+131476,--299570,KRX
20201223,+116000,2,+3500,+3.11,3173156,64770,114221,+49451,+40255,565551,996597,+431046,+351136,KRX
20201222,-112500,5,-3500,-3.02,4270842,80570,89766,+9196,+21517,709633,789543,+79910,+187540,KRX
20201221,-116000,5,-2500,-2.11,3585805,59386,47065,--12321,+17552,513903,406273,--107630,+145621,KRX
20201218,-118500,5,-1000,-0.84,3010798,111758,81885,--29873,--73542,944864,691613,--253251,--620026,KRX
20201217,+119500,2,+2000,+1.70,3649945,71662,115331,+43669,+63871,605058,971833,+366775,+539300,KRX
20201216,117500,3,0,0.00,2213552,70613,50411,--20202,--12056,600502,427977,--172525,--102017,KRX
20201215,+117500,2,+500,+0.43,2755902,75515,67369,--8146,+17826,646762,576254,--70508,+151994,KRX
20201214,+117000,2,+1500,+1.30,3066761,73900,47928,--25972,+5711,632137,409635,--222502,+51341,KRX
20201211,-115500,5,-1000,-0.86,3944552,102036,70353,--31683,--2491,878692,604849,--273843,--24824,KRX
20201210,-116500,5,-4000,-3.32,8205744,266455,237263,--29192,--8807,2281130,2032111,--249019,--80114,KRX
20201209,+120500,2,+5500,+4.78,5490760,109055,88670,--20385,--320,919042,750137,--168905,+6190,KRX
20201208,-115000,5,-3000,-2.54,4536460,120345,100280,--20065,--18483,1040776,865681,--175095,--160218,KRX
20201207,+118000,2,+3000,+2.61,5191354,124832,123250,--1582,--636,1056832,1041955,--14877,+914,KRX
20201204,+115000,2,+3500,+3.14,8258814,247498,246552,--946,+110789,2138173,2122382,--15791,+996321,KRX
20201203,+111500,2,+2500,+2.29,6617912,198605,86870,--111735,--152633,1792689,780577,--1012112,--1395794,KRX
20201202,+109000,2,+8500,+8.46,7488361,102292,143190,+40898,--19865,950050,1333732,+383682,--225555,KRX
20201201,+100500,2,+3000,+3.08,4455519,76492,137255,+60763,+140599,765224,1374461,+609237,+1425962,KRX
20201130,-97500,5,-1300,-1.32,3877841,240418,160582,--79836,--62135,2460383,1643658,--816725,--637310,KRX
20201127,-98800,5,-600,-0.60,1976047,68923,51222,--17701,+11918,697078,517663,--179415,+122802,KRX
20201126,+99400,2,+2200,+2.26,2933290,96401,66782,--29619,--4726,981086,678869,--302217,--49123,KRX
20201125,-97200,5,-1400,-1.42,4081524,142443,117550,--24893,--8299,1450334,1197240,--253094,--85411,KRX
20201124,-98600,5,-1400,-1.40,3766043,90854,74260,--16594,--48759,914855,747172,--167683,--490460,KRX
20201123,+100000,2,+3200,+3.31,4149013,56740,88905,+32165,+56344,569446,892223,+322777,+570545,KRX
20201120,-96800,5,-1400,-1.43,2424003,60455,36276,--24179,--39512,620192,372424,--247768,--404341,KRX
20201119,+98200,2,+200,+0.20,2766688,62894,78227,+15333,+11732,646013,802586,+156573,+122309,KRX
20201118,-98000,5,-100,-0.10,3734037,77944,81545,+3601,--67988,794553,828817,+34264,--692029,KRX
20201117,+98100,2,+100,+0.10,5218295,113880,185469,+71589,--50953,1159437,1885730,+726293,--576880,KRX
20201116,+98000,2,+8300,+9.25,9274278,88305,210847,+122542,+114115,918026,2221199,+1303173,+1208834,KRX
20201113,+89700,2,+1600,+1.82,3774278,54198,62625,+8427,--53995,607375,701714,+94339,--616822,KRX
20201112,+88100,2,+1100,+1.26,4006433,76825,139247,+62422,+16097,873779,1584940,+711161,+178031,KRX
20201111,+87000,2,+500,+0.58,2638617,35978,82303,+46325,--3427,414969,948099,+533130,--42162,KRX
20201110,+86500,2,+500,+0.58,2849783,49545,99297,+49752,+48162,573425,1148717,+575292,+556762,KRX
20201109,-86000,5,-300,-0.35,2444330,35989,37579,+1590,--17942,416701,435231,+18530,--206614,KRX
20201106,+86300,2,+200,+0.23,2863808,42244,61776,+19532,--25725,488770,713914,+225144,--303335,KRX
20201105,+86100,2,+2900,+3.49,4082325,52311,97568,+45257,+30672,612430,1140909,+528479,+354013,KRX
20201104,+83200,2,+1800,+2.21,3782296,41399,55984,+14585,+44740,501279,675745,+174466,+548698,KRX
20201103,+81400,2,+1800,+2.26,2057723,60075,29920,--30155,--2578,744582,370350,--374232,--28682,KRX
20201102,-79600,5,-300,-0.38,2000394,56944,29367,--27577,+25231,713653,368103,--345550,+309125,KRX
20201030,-79900,5,-1800,-2.20,2710477,101415,48607,--52808,--26848,1257137,602462,--654675,--335414,KRX
20201029,-81700,5,-1200,-1.45,2637314,61379,35419,--25960,--22237,753854,434593,--319261,--274242,KRX
20201028,+82900,2,+300,+0.36,1773556,43381,39658,--3723,+3316,524138,479119,--45019,+40589,KRX
20201027,-82600,5,-600,-0.72,2265817,41643,34604,--7039,+8598,503953,418345,--85608,+101804,KRX
20201026,-83200,5,-700,-0.83,1662847,45305,29668,--15637,--16128,541242,353830,--187412,--191640,KRX
20201023,+83900,2,+600,+0.72,2609595,56312,56803,+491,+33594,672602,676830,+4228,+403009,KRX
20201022,-83300,5,-500,-0.60,2593975,76101,42998,--33103,+19925,915699,516918,--398781,+232744,KRX
20201021,-83800,5,-1400,-1.64,4925877,161488,108460,--53028,+14214,1920298,1288773,--631525,+154083,KRX
20201020,-85200,5,-1500,-1.73,6622637,126453,59211,--67242,--68417,1476098,690490,--785608,--798644,KRX
20201019,+86700,2,+1400,+1.64,3150011,64204,65379,+1175,+11184,736560,749596,+13036,+130526,KRX
20201016,-85300,5,-1800,-2.07,2435541,62230,52221,--10009,--9341,723583,606093,--117490,--109160,KRX
20201015,+87100,2,+600,+0.69,2802900,56148,55480,--668,+24884,648221,639891,--8330,+284351,KRX
20201014,-86500,5,-1700,-1.93,3223767,62196,36644,--25552,--34093,713162,420481,--292681,--383658,KRX
20201013,+88200,2,+2700,+3.16,6375448,85141,93682,+8541,+2083,990695,1081672,+90977,+14799,KRX
20201012,+85500,2,+2600,+3.14,4464264,63162,69620,+6458,+37054,743402,819580,+76178,+444562,KRX
20201008,-82900,5,-500,-0.60,3330824,110796,80200,--30596,--20529,1331518,963134,--368384,--247414,KRX
20201007,+83400,2,+400,+0.48,2254356,73048,62981,--10067,+18529,878098,757128,--120970,+224236,KRX
20201006,-83000,5,-200,-0.24,2750145,70583,41987,--28596,--37649,849408,504202,--345206,--453816,KRX
20201005,-83200,5,-800,-0.95,3396894,74368,83421,+9053,--41501,892841,1001451,+108610,--490523,KRX
20200929,+84000,2,+1500,+1.82,4707898,74516,125070,+50554,+49552,886352,1485485,+599133,+587700,KRX
20200928,-82500,5,-400,-0.48,3154068,72512,73514,+1002,+10267,881285,892718,+11433,+125174,KRX
20200925,-82900,5,-1400,-1.66,3205596,45920,36655,--9265,+1009,549478,435737,--113741,+7922,KRX
20200924,+84300,2,+700,+0.84,6401560,81328,71054,--10274,--12933,963232,841569,--121663,--157542,KRX
20200923,+83600,2,+2300,+2.83,4439085,58006,60665,+2659,+5045,702132,738011,+35879,+68327,KRX
20200922,-81300,5,-3200,-3.79,4139983,70443,68057,--2386,--13283,857028,824580,--32448,--161070,KRX
20200921,+84500,2,+800,+0.96,4102947,41965,52862,+10897,--11967,496713,625335,+128622,--145083,KRX
20200918,+83700,2,+1500,+1.82,5199334,75411,98275,+22864,+25230,904174,1177879,+273705,+303744,KRX
20200917,+82200,2,+700,+0.86,4055050,54432,52066,--2366,--11487,663880,633841,--30039,--141797,KRX
20200916,-81500,5,-400,-0.49,3119110,61527,70648,+9121,+13628,756354,868112,+111758,+168372,KRX
20200915,+81900,2,+1900,+2.38,5899410,68445,63938,--4507,--12141,840018,783404,--56614,--152799,KRX
20200914,+80000,2,+1600,+2.04,4099644,50096,57730,+7634,+17591,628256,724441,+96185,+225097,KRX
20200911,+78400,2,+1800,+2.35,2831262,50493,40536,--9957,+30728,649861,520949,--128912,+399714,KRX
20200910,-76600,5,-700,-0.91,3541520,110558,69873,--40685,--10602,1436918,908292,--528626,--142010,KRX
20200909,-77300,5,-2100,-2.64,3918435,66670,36587,--30083,--12115,856981,470365,--386616,--159434,KRX
20200908,+79400,2,+1000,+1.28,3380355,62047,44079,--17968,--26207,783577,556395,--227182,--332536,KRX
20200907,-78400,5,-300,-0.38,2786930,39486,47725,+8239,--11949,503632,608986,+105354,--150357,KRX
20200904,78700,3,0,0.00,4582566,63800,83988,+20188,--29049,818796,1074507,+255711,--369192,KRX
20200903,+78700,2,+3200,+4.24,7002529,82285,131522,+49237,+45314,1046612,1671515,+624903,+573279,KRX
20200902,+75500,2,+300,+0.40,2369360,33103,37026,+3923,+22406,438876,490500,+51624,+297274,KRX
20200901,+75200,2,+100,+0.13,2538676,56268,37785,--18483,+38663,745437,499787,--245650,+507338,KRX
20200831,-75100,5,-2700,-3.47,5113128,137039,79893,--57146,--35327,1807394,1054406,--752988,--473657,KRX
20200828,-77800,5,-1300,-1.64,2511956,49300,27481,--21819,--41653,630602,351271,--279331,--528287,KRX
20200827,+79100,2,+300,+0.38,4223450,58035,77869,+19834,--13506,730564,979520,+248956,--175616,KRX
20200826,+78800,2,+1800,+2.34,4741965,48479,81819,+33340,+22214,618590,1043162,+424572,+279709,KRX
20200825,+77000,2,+1500,+1.99,3473488,57320,68446,+11126,+37082,749408,894271,+144863,+485918,KRX
20200824,+75500,2,+1000,+1.34,4298619,66107,40151,--25956,--125798,869726,528671,--341055,--1676501,KRX
20200821,+74500,2,+2700,+3.76,7700029,49768,149610,+99842,+143671,671029,2006475,+1335446,+1942279,KRX
20200820,-71800,5,-3200,-4.27,7260223,118260,74431,--43829,--23293,1637601,1030768,--606833,--339484,KRX
20200819,-75000,5,-3100,-3.97,8028305,70661,50125,--20536,+13658,928851,661502,--267349,+162209,KRX
20200818,-78100,5,-2100,-2.62,4946279,76015,41821,--34194,--564,959171,529613,--429558,--10411,KRX
20200814,-80200,5,-500,-0.62,2589552,56623,22993,--33630,--30777,705581,286434,--419147,--381154,KRX
20200813,-80700,5,-300,-0.37,4049387,89983,87130,--2853,+58589,1112374,1074381,--37993,+725342,KRX
20200812,-81000,5,-300,-0.37,3595828,89268,27826,--61442,--47294,1108356,345021,--763335,--589360,KRX
20200811,-81300,5,-100,-0.12,3234013,58302,44154,--14148,--18456,715433,541458,--173975,--227040,KRX
20200810,+81400,2,+800,+0.99,3277238,43342,47650,+4308,+53679,536188,589253,+53065,+668588,KRX
20200807,-80600,5,-500,-0.62,4946631,138640,89269,--49371,--48274,1726122,1110599,--615523,--601638,KRX
20200806,+81100,2,+400,+0.50,3391939,48129,47032,--1097,+32489,593313,579428,--13885,+402034,KRX
20200805,-80700,5,-900,-1.10,4537005,58662,25076,--33586,+10846,726457,310538,--415919,+127811,KRX
20200804,-81600,5,-200,-0.24,3005937,84180,39748,--44432,--28897,1029729,485999,--543730,--353586,KRX
20200803,-81800,5,-1000,-1.21,3483106,67452,51917,--15535,+42288,823686,633542,--190144,+501714,KRX
20200731,-82800,5,-2500,-2.93,4848989,112341,54518,--57823,--99669,1345526,653668,--691858,--1185730,KRX
20200730,+85300,2,+2100,+2.52,6870841,71291,113137,+41846,+8291,849603,1343475,+493872,+90796,KRX
20200729,+83200,2,+100,+0.12,3719681,70239,103794,+33555,+59459,843903,1246979,+403076,+714762,KRX
20200728,+83100,2,+300,+0.36,4538720,105849,79945,--25904,+3297,1271032,959346,--311686,+39759,KRX
20200727,-82800,5,-900,-1.08,2784652,68130,38929,--29201,--32852,819331,467886,--351445,--395421,KRX
20200724,+83700,2,+1300,+1.58,3667416,55063,58714,+3651,+41499,663225,707201,+43976,+500711,KRX
20200723,-82400,5,-800,-0.96,3591647,62917,25069,--37848,+29716,759236,302501,--456735,+354176,KRX
20200722,-83200,5,-900,-1.07,2876295,108560,40996,--67564,--92283,1303213,492302,--810911,--1103960,KRX
20200721,+84100,2,+1900,+2.31,4181015,69170,93889,+24719,+61478,823895,1116944,+293049,+739624,KRX
20200720,-82200,5,-700,-0.84,2008624,53625,16866,--36759,--26691,651459,204884,--446575,--324940,KRX
20200717,+82900,2,+200,+0.24,1579078,33145,23077,--10068,+23161,399680,278045,--121635,+280240,KRX
20200716,-82700,5,-300,-0.36,2312310,75061,41832,--33229,+11270,907752,505877,--401875,+133716,KRX
20200715,+83000,2,+100,+0.12,3024429,89124,44625,--44499,--31191,1071380,535789,--535591,--373692,KRX
20200714,-82900,5,-100,-0.12,2048671,51011,37703,--13308,+10943,619522,457623,--161899,+130831,KRX
20200713,+83000,2,+200,+0.24,2080934,52273,28022,--24251,--25763,630755,338025,--292730,--310888,KRX
20200710,-82800,5,-200,-0.24,2201557,37658,39170,+1512,+64558,454754,472912,+18158,+776101,KRX
20200709,-83000,5,-700,-0.84,4002365,115667,52621,--63046,--32763,1389908,631965,--757943,--396175,KRX
20200708,-83700,5,-1100,-1.30,3523620,96832,66549,--30283,--59219,1153895,792127,--361768,--698201,KRX
20200707,-84800,5,-1200,-1.40,3196352,58165,87101,+28936,+65170,681759,1018192,+336433,+756293,KRX
20200706,+86000,2,+600,+0.70,2561766,59414,23180,--36234,--46593,688174,268314,--419860,--541419,KRX
20200703,+85400,2,+1000,+1.18,2195897,28948,39307,+10359,+39527,341177,462736,+121559,+467461,KRX
20200702,-84400,5,-900,-1.06,3295340,65280,36112,--29168,--16777,773568,427666,--345902,--200213,KRX
20200701,+85300,2,+200,+0.24,2382552,48942,36551,--12391,--57318,570226,424537,--145689,--662189,KRX
20200630,+85100,2,+1500,+1.79,4983607,71853,116780,+44927,+87327,838537,1355037,+516500,+1021453,KRX
20200629,-83600,5,-1000,-1.18,2932433,83692,41292,--42400,--7947,995729,490776,--504953,--99147,KRX
20200626,+84600,2,+300,+0.36,2889494,77406,42953,--34453,+32308,909708,503902,--405806,+383138,KRX
20200625,-84300,5,-1700,-1.98,3397112,90878,24117,--66761,--68979,1073815,284871,--788944,--812362,KRX
20200624,+86000,2,+1900,+2.26,4079834,71018,73236,+2218,+23096,825617,849035,+23418,+272153,KRX
20200623,-84100,5,-800,-0.94,2955819,76951,56073,--20878,--18616,908038,659303,--248735,--221559,KRX
20200622,-84900,5,-500,-0.59,2167216,53783,51521,--2262,+40833,633254,606078,--27176,+478617,KRX
20200619,-85400,5,-800,-0.93,3216102,118384,75289,--43095,--32681,1388281,882488,--505793,--384598,KRX
20200618,-86200,5,-600,-0.69,2484147,60715,50301,--10414,+10767,704510,583315,--121195,+130580,KRX
20200617,+86800,2,+1400,+1.64,4160612,82391,61210,--21181,--7350,965436,713661,--251775,--87787,KRX
20200616,+85400,2,+3400,+4.15,3518785,66633,52802,--13831,+21117,788025,624037,--163988,+252965,KRX
20200615,-82000,5,-3200,-3.76,4710114,103587,68639,--34948,--18017,1234061,817108,--416953,--218377,KRX
20200612,-85200,5,-3300,-3.73,4742329,76635,59704,--16931,+52371,899428,700852,--198576,+581583,KRX
20200611,-88500,5,-2300,-2.53,5467344,139071,69769,--69302,--44422,1565631,785472,--780159,--503954,KRX
20200610,+90800,2,+1000,+1.11,3045250,87966,63086,--24880,--2676,974430,698225,--276205,--29015,KRX
20200609,-89800,5,-1200,-1.32,3410081,60307,38103,--22204,--7206,669718,422528,--247190,--82818,KRX
20200608,+91000,2,+600,+0.66,3789382,76629,61631,--14998,--20343,838866,674494,--164372,--223518,KRX
20200605,+90400,2,+2700,+3.08,4000557,57672,63017,+5345,+75310,642007,701153,+59146,+844426,KRX
20200604,-87700,5,-1000,-1.13,6678244,153469,83504,--69965,--91919,1725705,940425,--785280,--1028633,KRX
20200603,+88700,2,+5400,+6.48,11642239,151863,173817,+21954,+60154,1747959,1991312,+243353,+703244,KRX
